time,ax,ay,az,wx,wy,wz
0.184,0.02,-0.02,0.22,0,0,0
0.186,0.02,-0.02,0.22,0,0,0
0.202,0.02,-0.02,0.22,0,0,0
0.203,0.02,-0.02,0.22,0,0,0
0.203,0.02,-0.02,0.22,0,0,0
0.203,0.02,-0.02,0.22,0,0,0
0.203,0.02,-0.02,0.22,0,0,0
0.203,0.02,-0.02,0.22,0,0,0
0.203,0.02,-0.02,0.22,0,0,0
0.204,0.03,-0.02,0.22,0,0,0
0.204,0.03,-0.02,0.22,0,0,0
0.204,0.03,-0.02,0.22,0,0,0
0.204,0.03,-0.02,0.22,0,0.01,0
0.206,0.03,-0.02,0.22,0,0,0
0.209,0.03,-0.02,0.22,0,0,0
0.21,0.02,0,0.23,0,0,0
0.21,0.02,0,0.23,0,0,0
0.212,0.02,0,0.23,0,0,0
0.214,0.02,0,0.23,0,0,0
0.216,0.02,0,0.23,0,0.01,0
0.219,0.02,0,0.23,0,0.01,0
0.219,0,0,0.22,0,0.01,0
0.22,0,0,0.22,0,0.01,0
0.222,0,0,0.22,0,0.01,0
0.224,0,0,0.22,0,0.01,0
0.226,0,0,0.22,0,0.01,0
0.242,0,0,0.22,0,0.01,0
0.243,0,0,0.22,0,0,0
0.243,0,0,0.22,0,0,0
0.243,0,0,0.22,0,0,0
0.243,0,0,0.22,0,0,0
0.243,0,0,0.22,0,0,0
0.244,0,0,0.22,0,0,0
0.244,0.02,-0.02,0.2,0,0,0
0.244,0.02,-0.02,0.2,0,0,0
0.245,0.02,-0.02,0.2,0,0,0
0.246,0.02,-0.02,0.2,0,0,0
0.246,0.02,-0.02,0.2,0,0,0
0.249,0.02,-0.02,0.2,0,0,0
0.249,-0.01,-0.01,0.21,0,0,0
0.253,-0.01,-0.01,0.21,0,0,0
0.254,-0.01,-0.01,0.21,0,0,0
0.254,-0.01,-0.01,0.21,0,0,0
0.256,-0.01,-0.01,0.21,0,0,0
0.259,-0.01,-0.01,0.21,0,0,0
0.259,0,-0.02,0.19,0,0,0
0.26,0,-0.02,0.19,0,0,0
0.263,0,-0.02,0.19,0,-0.01,0
0.264,0,-0.02,0.19,0,-0.01,0
0.267,0,-0.02,0.19,0,-0.01,0
0.283,0,-0.02,0.19,-0.01,-0.01,0
0.283,0,-0.02,0.19,0,-0.01,0
0.283,0,-0.02,0.19,-0.01,0,0
0.284,0,-0.02,0.19,0,-0.01,0
0.284,0,-0.02,0.19,0,-0.01,0
0.284,0,-0.02,0.19,0,-0.01,0
0.284,0,-0.02,0.19,0,-0.01,0
0.284,0.03,-0.03,0.22,0,-0.01,0
0.284,0.03,-0.03,0.22,0,-0.01,0
0.285,0.03,-0.03,0.22,0,0,0
0.285,0.03,-0.03,0.22,0,0,0
0.286,0.03,-0.03,0.22,0,0,0
0.289,0.03,-0.03,0.22,0,0,0
0.29,0.02,-0.02,0.23,0,0,0
0.29,0.02,-0.02,0.23,0,0,0
0.292,0.02,-0.02,0.23,0,0,0
0.297,0.02,-0.02,0.23,0,0,0
0.298,0.02,-0.02,0.23,0,0,0
0.3,0.02,-0.02,0.23,0,0,0
0.3,0.02,-0.01,0.23,0,0,0
0.301,0.02,-0.01,0.23,0,0,0
0.302,0.02,-0.01,0.23,0,0,0
0.304,0.02,-0.01,0.23,0,0,0
0.306,0.02,-0.01,0.23,0,0,0
0.321,0.02,-0.01,0.23,0,0,0
0.322,0.02,-0.01,0.23,0,0.01,0
0.322,0.02,-0.01,0.23,0,0.01,0
0.325,0.02,-0.01,0.23,0,0.01,0
0.325,0.02,-0.01,0.23,0,0.01,0
0.325,0.02,-0.01,0.23,0,0.01,0
0.325,0.02,-0.01,0.23,0,0.01,0
0.325,0.02,-0.01,0.21,0,0.01,0
0.326,0.02,-0.01,0.21,0,0.01,0
0.326,0.02,-0.01,0.21,0,0.01,0
0.326,0.02,-0.01,0.21,0,0.01,0
0.327,0.02,-0.01,0.21,0,0.01,0
0.33,0.02,-0.01,0.21,0,0,0
0.33,0.01,0,0.24,0,0,0
0.33,0.01,0,0.24,0,0.01,0
0.332,0.01,0,0.24,0,0,0
0.334,0.01,0,0.24,0,0,0
0.336,0.01,0,0.24,0,0,0
0.339,0.01,0,0.24,0,0,0
0.339,0.01,0,0.22,0,0,0
0.34,0.01,0,0.22,0,0,0
0.343,0.01,0,0.22,0,0,0
0.344,0.01,0,0.22,0,0,0
0.346,0.01,0,0.22,0,0,0
0.361,0.01,0,0.22,0,0,0
0.361,0.01,0,0.22,0,-0.01,0
0.362,0.01,0,0.22,0,-0.01,0
0.362,0.01,0,0.22,0,-0.01,0
0.362,0.01,0,0.22,0,-0.01,0
0.362,0.01,0,0.22,0,0,0
0.362,0.01,0,0.22,0,0,0
0.363,-0.01,-0.02,0.22,0,0,0
0.363,-0.02,-0.02,0.22,0,0,0
0.363,-0.02,-0.02,0.22,0,0,0
0.364,-0.02,-0.02,0.22,0,-0.01,0
0.366,-0.02,-0.02,0.22,0,0,0
0.369,-0.02,-0.02,0.22,0,0,0
0.369,0.01,-0.04,0.22,0,0,0
0.37,0.01,-0.04,0.22,0,-0.01,0
0.372,0.01,-0.04,0.22,0,-0.01,0
0.374,0.01,-0.04,0.22,0,0,0
0.382,0.01,-0.04,0.22,0,0,0
0.383,0.01,-0.04,0.22,0,-0.01,0
0.383,0.01,-0.01,0.21,0,-0.01,0
0.383,0.01,-0.01,0.21,0,-0.01,0
0.384,0.01,-0.01,0.21,0,-0.01,0
0.384,0.01,-0.01,0.21,0,0,0
0.386,0.01,-0.01,0.21,0,0,0
0.402,0.01,-0.01,0.21,0,0,0
0.403,0.01,-0.01,0.21,0,0,0
0.403,0.01,-0.01,0.21,0,0,0
0.403,0.01,-0.01,0.21,0,0,0
0.404,0.01,-0.01,0.21,0,0,0
0.404,0.01,-0.01,0.21,0,0,0
0.404,0.01,-0.01,0.21,0,0,0
0.404,0.04,-0.01,0.24,0,0,0
0.404,0.04,-0.01,0.24,0,0,0
0.405,0.04,-0.01,0.24,0,0,0
0.405,0.04,-0.01,0.24,0,0,0
0.406,0.04,-0.01,0.24,0,0,0
0.412,0.04,-0.01,0.24,0.01,0.01,0
0.412,0.02,0.01,0.2,0.01,0.01,0
0.413,0.02,0.01,0.2,0,0.01,0
0.413,0.02,0.01,0.2,0.01,0.01,0
0.414,0.02,0.01,0.2,0,0.01,0
0.416,0.02,0.01,0.2,0,0,0
0.419,0.02,0.01,0.2,0,0.01,0
0.419,-0.01,0.01,0.2,0,0.01,0
0.42,-0.01,0.01,0.2,0,0.01,0
0.422,-0.01,0.01,0.2,0,0,0
0.424,-0.01,0.01,0.2,0,0.01,0
0.426,-0.01,0.01,0.2,0,0,0
0.442,-0.01,0.01,0.2,0,0,0
0.443,-0.01,0.01,0.2,0,0,0
0.443,-0.01,0.01,0.2,0,0,0
0.443,-0.01,0.01,0.2,0,0,0
0.443,-0.01,0.01,0.2,0,0,0
0.444,-0.01,0.01,0.2,0,0,0
0.444,-0.01,0.01,0.2,0,0,0
0.444,-0.01,-0.03,0.21,0,0,0
0.444,-0.01,-0.03,0.21,0,0,0
0.444,-0.01,-0.03,0.21,0,0,0
0.445,-0.01,-0.03,0.21,0,0,0
0.446,-0.01,-0.03,0.21,0,0,0
0.45,-0.01,-0.03,0.21,0,0,0
0.45,0,-0.03,0.2,0,0,0
0.451,0,-0.03,0.2,0,0,0
0.452,0,-0.03,0.2,0,0,0
0.454,0,-0.03,0.2,0,0,0
0.456,0,-0.03,0.2,0,0,0
0.459,0,-0.03,0.2,0,0,0
0.459,-0.02,-0.02,0.21,0,0,0
0.46,-0.02,-0.02,0.21,0,-0.01,0
0.462,-0.02,-0.02,0.21,0,0,0
0.464,-0.02,-0.02,0.21,0,-0.01,0
0.466,-0.02,-0.02,0.21,0,0,0
0.482,-0.02,-0.02,0.21,0,0,0
0.483,-0.02,-0.02,0.21,0,0,0
0.483,-0.02,-0.02,0.21,0,0,0
0.484,-0.02,-0.02,0.21,0,0,0
0.484,-0.02,-0.02,0.21,0,0,0
0.484,-0.02,-0.02,0.21,0,0,0
0.484,-0.02,-0.02,0.21,0,0,0
0.487,-0.02,-0.02,0.21,0,0,0
0.487,0,-0.01,0.23,0,0,0
0.488,0,-0.01,0.23,0,0,0
0.488,0,-0.01,0.23,0,0,0
0.488,0,-0.01,0.23,0,0,0
0.488,0,-0.01,0.23,0,0,0
0.489,0,-0.01,0.23,0,0,0
0.489,0.03,-0.01,0.23,0,0,0
0.49,0.03,-0.01,0.23,0,0,0
0.492,0.03,-0.01,0.23,0,0,0
0.496,0.03,-0.01,0.23,0,0,0
0.496,0.03,-0.01,0.23,0,0,0
0.499,0.03,-0.01,0.23,0,0,0
0.499,0.05,0,0.22,0,0,0
0.499,0.05,0,0.22,0,0,0
0.502,0.05,0,0.22,0,0,0
0.504,0.05,0,0.22,0,0,0
0.506,0.05,0,0.22,0.01,0,0
0.522,0.05,0,0.22,0,0.01,0
0.522,0.05,0,0.22,0,0.01,0
0.522,0.05,0,0.22,0,0.01,0
0.523,0.05,0,0.22,0.01,0.01,0
0.523,0.05,0,0.22,0,0.01,0
0.523,0.05,0,0.22,0,0.01,0
0.523,0.05,0,0.22,0,0.01,0
0.523,0.05,0,0.22,0,0.01,0
0.524,0.02,0.01,0.24,0,0.01,0
0.524,0.02,0.01,0.24,0,0.01,0
0.524,0.02,0.01,0.24,0,0.01,0
0.526,0.02,0.01,0.24,0,0,0
0.53,0.02,0.01,0.24,0,0.01,0
0.53,0.02,0.01,0.24,0,0.01,0
0.53,0,-0.01,0.22,0,0.01,0
0.532,0,-0.01,0.22,0,0.01,0
0.534,0,-0.01,0.22,0,0,0
0.536,0,-0.01,0.22,0,0,0
0.539,0,-0.01,0.22,0,0,0
0.539,-0.01,-0.01,0.19,0,0,0
0.54,-0.01,-0.01,0.19,0,0,0
0.542,-0.01,-0.01,0.19,0,0,0
0.544,-0.01,-0.01,0.19,0,0,0
0.546,-0.01,-0.01,0.19,0,0,0
0.56,-0.01,-0.01,0.19,0,0,0
0.561,-0.01,-0.01,0.19,0,0,0
0.561,-0.01,-0.01,0.19,0,0,0
0.561,-0.01,-0.01,0.19,0,0,0
0.562,-0.01,-0.01,0.19,0,0,0
0.562,-0.01,-0.01,0.19,0,0,0
0.562,-0.01,-0.01,0.19,0,-0.01,0
0.562,0,-0.02,0.21,0,-0.01,0
0.562,0,-0.02,0.21,0,-0.01,0
0.563,0,-0.02,0.21,0,0,0
0.564,0,-0.02,0.21,0,0,0
0.566,0,-0.02,0.21,0,0,0
0.569,0,-0.02,0.21,0,0,0
0.57,0.01,-0.02,0.22,0,0,0
0.57,0.01,-0.02,0.22,0,0,0
0.572,0.01,-0.02,0.22,0,0,0
0.574,0.01,-0.02,0.22,0,-0.01,0
0.58,0.01,-0.02,0.22,0,0,0
0.581,0.01,-0.02,0.22,0,0,0
0.581,0.02,0,0.21,0,0,0
0.581,0.02,0,0.21,0,0,0
0.587,0.02,0,0.21,0,0,0
0.588,0.02,0,0.21,0,0,0
0.588,0.02,0,0.21,0,0,0
0.601,0.02,0,0.21,0,-0.01,0
0.602,0.02,0,0.21,0,0,0
0.602,0.02,0,0.21,0,0,0
0.602,0.02,0,0.21,0,0,0
0.602,0.02,0,0.21,0,0,0
0.603,0.02,0,0.21,0,0,0
0.603,0.02,0,0.21,0,0,0
0.603,0.03,0.04,0.21,0,0,0
0.603,0.03,0.04,0.21,0,0,0
0.603,0.03,0.04,0.21,0,0,0
0.603,0.03,0.04,0.21,0,0,0
0.604,0.03,0.04,0.21,0,0,0
0.606,0.03,0.04,0.21,0,0,0
0.609,0.03,0.04,0.21,0,0.01,0
0.61,0.07,0.01,0.13,0,0.01,0
0.61,0.07,0.01,0.13,0,0,0
0.612,0.07,0.01,0.13,0,0,0
0.614,0.07,0.01,0.13,0,0,0
0.616,0.07,0.01,0.13,0,0,0
0.619,0.07,0.01,0.13,0,0,0
0.619,0.06,-0.01,-0.03,0,0,0
0.62,0.06,-0.01,-0.03,0,0,0
0.622,0.06,-0.01,-0.03,0,0.01,0
0.624,0.06,-0.01,-0.03,0,0.01,0
0.626,0.06,-0.01,-0.03,0.01,0,0
0.643,0.06,-0.01,-0.03,0,0,0
0.643,0.06,-0.01,-0.03,0,0,0
0.644,0.06,-0.01,-0.03,0,0,0
0.644,0.06,-0.01,-0.03,0,0,0
0.644,0.06,-0.01,-0.03,0,0,0
0.644,0.06,-0.01,-0.03,0,0,0
0.644,0.06,-0.01,-0.03,0,0,0
0.645,0.06,-0.01,-0.03,0,0,0
0.645,0.03,-0.03,0.31,0,0,0
0.648,0.03,-0.03,0.31,0,0,0
0.648,0.03,-0.03,0.31,0,0,0
0.648,0.03,-0.03,0.31,0,0,0
0.649,0.03,-0.03,0.31,0,0,0
0.651,0.03,-0.03,0.31,0,0,0
0.651,0.03,-0.03,0.31,0,0,0
0.651,-0.02,-0.02,0.43,0,0,0
0.652,-0.02,-0.02,0.43,0,-0.01,0
0.654,-0.02,-0.02,0.43,0,0,0
0.656,-0.02,-0.02,0.43,0,0,0
0.661,-0.02,-0.02,0.43,0,0,0
0.661,-0.02,-0.02,0.43,0,0,0
0.661,0.03,0.01,0.17,0,0,0
0.663,0.03,0.01,0.17,0,0,0
0.664,0.03,0.01,0.17,0,-0.01,0
0.666,0.03,0.01,0.17,0,0,0
0.682,0.03,0.01,0.17,0,0,0
0.683,0.03,0.01,0.17,0,0,0
0.683,0.03,0.01,0.17,0,0,0
0.683,0.03,0.01,0.17,0,0,0
0.683,0.03,0.01,0.17,0,0,0
0.683,0.03,0.01,0.17,0,0,0
0.683,0.03,0.01,0.17,0,0,0
0.684,0.03,-0.01,0.15,0,0,0
0.684,0.03,-0.01,0.15,0,0,0
0.684,0.03,-0.01,0.15,0,0,0
0.685,0.03,-0.01,0.15,0,0,0
0.687,0.03,-0.01,0.15,0,0,0
0.69,0.03,-0.01,0.15,0,0,0
0.69,0.03,-0.01,0.15,0,0,0
0.691,0.04,-0.01,0.22,0,0,0
0.692,0.04,-0.01,0.22,0,0,0
0.694,0.04,-0.01,0.22,0,0,0
0.698,0.04,-0.01,0.22,0,0,0
0.7,0.04,-0.01,0.22,0,0,0
0.7,0.02,-0.02,0.2,0,0,0
0.7,0.02,-0.02,0.2,0,0,0
0.703,0.02,-0.02,0.2,0,0,0
0.705,0.02,-0.02,0.2,0,0,0
0.706,0.02,-0.02,0.2,0,0,0
0.722,0.02,-0.02,0.2,0,0,0
0.722,0.02,-0.02,0.2,0,0,0
0.723,0.02,-0.02,0.2,0,0,0
0.723,0.02,-0.02,0.2,0,0,0
0.723,0.02,-0.02,0.2,0,0,0
0.723,0.02,-0.02,0.2,0,0,0
0.723,0.02,-0.02,0.2,0,0,0
0.724,0.02,-0.01,0.19,0,0,0
0.724,0.02,-0.01,0.19,0,0,0
0.724,0.02,-0.01,0.19,0,0,0
0.725,0.02,-0.01,0.19,0,0,0
0.726,0.02,-0.01,0.19,0,0,0
0.731,0.02,-0.01,0.19,0,0,0
0.731,0.02,-0.01,0.19,0,0,0
0.731,0.01,-0.02,0.22,0,0,0
0.732,0.01,-0.02,0.22,0,0,0
0.734,0.01,-0.02,0.22,0,0,0
0.736,0.01,-0.02,0.22,0,0,0
0.739,0.01,-0.02,0.22,0,0,0
0.739,0.01,-0.02,0.23,0,0,0
0.74,0.01,-0.02,0.23,0,0,0
0.743,0.01,-0.02,0.23,0,0,0
0.745,0.01,-0.02,0.23,0,0,0
0.746,0.01,-0.02,0.23,0,0,0
0.762,0.01,-0.02,0.23,0,0,0
0.762,0.01,-0.02,0.23,0,0,0
0.763,0.01,-0.02,0.23,0,0,0
0.763,0.01,-0.02,0.23,0,0,0
0.763,0.01,-0.02,0.23,0,0,0
0.764,0.01,-0.02,0.23,0,0,0
0.764,0.01,-0.02,0.23,0,0,0
0.764,0.02,0.01,0.25,0,0,0
0.764,0.02,0.01,0.25,0,0,0
0.765,0.02,0.01,0.25,0,0,0
0.765,0.02,0.01,0.25,0,0,0
0.767,0.02,0.01,0.25,0,0,0
0.769,0.02,0.01,0.25,0,0,0
0.77,0.01,0,0.22,0,0,0
0.77,0.01,0,0.22,0,0,0
0.773,0.01,0,0.22,0,0,0
0.775,0.01,0,0.22,0,0,0
0.78,0.01,0,0.22,0,0,0
0.781,0.01,0,0.22,0,0,0
0.781,0,0,0.18,0,0,0
0.781,0,0,0.18,0,0,0
0.787,0,0,0.18,0,0,0
0.787,0,0,0.18,0,0,0
0.788,0,0,0.18,0,0,0
0.802,0,0,0.18,0,0,0
0.803,0,0,0.18,0,0,0
0.803,0,0,0.18,0,0,0
0.803,0,0,0.18,0,0,0
0.803,0,0,0.18,0,0,0
0.804,0,0,0.18,0,0,0
0.804,0,0,0.18,0,0,0
0.804,0.02,-0.04,0.18,0,0,0
0.805,0.02,-0.04,0.18,0,0,0
0.805,0.02,-0.04,0.18,0,0,0
0.805,0.02,-0.04,0.18,0,0,0
0.806,0.02,-0.04,0.18,0,0,0
0.811,0.02,-0.04,0.18,0,0,0
0.811,0.02,-0.04,0.18,0,0,0
0.811,0.03,-0.01,0.19,0,0,0
0.812,0.03,-0.01,0.19,0,0,0
0.814,0.03,-0.01,0.19,0,0,0
0.817,0.03,-0.01,0.19,0,0,0
0.82,0.03,-0.01,0.19,0,0,0
0.82,0.03,-0.01,0.19,0,0,0
0.82,-0.02,-0.01,0.22,0,0,0
0.822,-0.02,-0.01,0.22,0,0,0
0.824,-0.02,-0.01,0.22,0,0,0
0.83,-0.02,-0.01,0.22,0,0,0
0.844,-0.02,-0.01,0.22,0,0,0
0.845,-0.02,-0.01,0.22,0,0,0
0.845,-0.02,-0.01,0.22,0,0,0
0.846,-0.02,-0.01,0.22,0,0,0
0.846,-0.02,-0.01,0.22,0,0,0
0.846,-0.02,-0.01,0.22,0,0,0
0.846,-0.02,-0.01,0.22,0,0,0
0.847,-0.02,-0.01,0.22,0,0,0
0.847,0.01,0,0.22,0,0,0
0.847,0.01,0,0.22,0,0,0
0.847,0.01,0,0.22,0,0,0
0.847,0.01,0,0.22,0,0,0
0.849,0.01,0,0.22,0,0,0
0.849,0.01,0,0.22,0,0,0
0.849,0,0,0.22,0,0,0
0.85,0,0,0.22,0,0,0
0.852,0,0,0.22,0,0,0
0.854,0,0,0.22,0,0,0
0.856,0,0,0.22,0,0,0
0.86,0,0,0.22,0,0,0
0.861,0,0,0.22,0,0,0
0.861,0.02,0,0.23,0,0,0
0.863,0.02,0,0.23,0,0,0
0.864,0.02,0,0.23,0,0,0
0.866,0.02,0,0.23,0,0,0
0.882,0.02,0,0.23,0,0,0
0.883,0.02,0,0.23,0,0,0
0.883,0.02,0,0.23,0,0,0
0.883,0.02,0,0.23,0,0,0
0.883,0.02,0,0.23,0,0,0
0.884,0.02,0,0.23,0,0,0
0.884,0.02,0,0.23,0,0,0
0.884,0.02,0,0.23,0,0,0
0.884,-0.01,-0.01,0.21,0,0,0
0.885,-0.01,-0.01,0.21,0,0,0
0.885,-0.01,-0.01,0.21,0,0,0
0.887,-0.01,-0.01,0.21,0,0,0
0.89,-0.01,-0.01,0.21,0,0,0
0.89,0.01,-0.01,0.21,0,0,0
0.89,0.01,-0.01,0.21,0,0,0
0.892,0.01,-0.01,0.21,0,0,0
0.899,0.01,-0.01,0.21,0,0,0
0.9,0.01,-0.01,0.21,0,0,0
0.9,0.01,-0.01,0.21,0,0,0
0.901,0,0.01,0.19,0,0,0
0.901,0,0.01,0.19,-0.01,0,0
0.902,0,0.01,0.19,0,0,0
0.905,0,0.01,0.19,0,0,0
0.906,0,0.01,0.19,0,-0.01,0
0.918,0,0.01,0.19,0,0,0
0.919,0,0.01,0.19,0,0,0
0.919,0,0.01,0.19,0,0,0
0.92,0,0.01,0.19,0,0,0
0.92,0,0.01,0.19,0,0,0
0.92,0.01,0.01,0.21,0,0,0
0.921,0.01,0.01,0.21,0,0,0
0.921,0.01,0.01,0.21,0,0,0
0.922,0.01,0.01,0.21,0,0,0
0.922,0.01,0.01,0.21,0,0,0
0.924,0.01,0.01,0.21,0,0,0
0.931,0.01,0.01,0.21,0,0,0
0.932,0.01,0.01,0.21,0,0,0
0.932,0.01,0.01,0.21,0,0,0
0.932,0.01,0.01,0.21,0,0,0
0.932,0.01,-0.03,0.22,0,0,0
0.934,0.01,-0.03,0.22,0,0,0
0.936,0.01,-0.03,0.22,0,0,0
0.94,0.01,-0.03,0.22,0,0,0
0.941,0.01,-0.03,0.2,0,0,0
0.941,0.01,-0.03,0.2,0,0,0
0.941,0.01,-0.03,0.2,0,0,0
0.945,0.01,-0.03,0.2,0,0,0
0.946,0.01,-0.03,0.2,0,0,0
0.961,0.01,-0.03,0.2,0,0,0
0.962,0.01,-0.03,0.2,0,0,0
0.962,0.01,-0.03,0.2,0,0,0
0.962,0.01,-0.03,0.2,0,0,0
0.962,0.01,-0.03,0.2,0,0,0
0.962,0.01,-0.03,0.2,0,0,0
0.963,0.01,-0.03,0.2,0,0,0
0.963,0.01,-0.03,0.2,0,0,0
0.964,0.02,0,0.2,0,0,0
0.964,0.02,0,0.2,0,0,0
0.964,0.02,0,0.2,0,0,0
0.966,0.02,0,0.2,0,0,0
0.97,0.02,0,0.2,0,0,0
0.97,0,0,0.21,0,0,0
0.97,0,0,0.21,0,0,0
0.974,0,0,0.21,0,0,0
0.975,0,0,0.21,0,0,0
0.98,0,0,0.21,0,0,0
0.981,0,0,0.21,0,0,0
0.981,0,-0.02,0.2,0,0,0
0.981,0,-0.02,0.2,0,0,0
0.982,0,-0.02,0.2,0,0,0
0.984,0,-0.02,0.2,0,0,0
0.991,0,-0.02,0.2,0,0,0
1.002,0,-0.02,0.2,0,0,0
1.002,0,-0.02,0.2,0,0,0
1.003,0,-0.02,0.2,0,0,0
1.003,0,-0.02,0.2,0,0,0
1.003,0,-0.02,0.2,0,0,0
1.003,0,-0.02,0.2,0,0,0
1.004,0,-0.02,0.2,0,0,0
