time,ax,ay,az,wx,wy,wz
0.497,0.04,-0.03,0.18,0,0,0
0.5,0.04,-0.03,0.18,0,0,0
0.501,0.04,-0.03,0.18,0,0,0
0.504,0.04,-0.03,0.18,0,0,0
0.504,0.02,-0.02,0.18,0,0,0
0.505,0.02,-0.02,0.18,0,0,0
0.507,0.02,-0.02,0.18,0,0,0
0.509,0.02,-0.02,0.18,0,0,0
0.512,0.02,-0.02,0.18,0,0,0
0.527,0.02,-0.02,0.18,0,0,0
0.528,0.02,-0.02,0.18,0,0,0
0.528,0.02,-0.02,0.18,0,0,0
0.528,0.02,-0.02,0.18,0.01,0,0
0.528,0.02,-0.02,0.18,0,0,0
0.529,0.02,-0.02,0.18,0,0,0
0.529,0.02,-0.02,0.18,0,0,0
0.529,0.02,-0.02,0.18,0,0.01,0
0.529,-0.03,0.02,0.19,0,0.01,0
0.529,-0.03,0.01,0.19,0,0.01,0
0.53,-0.03,0.01,0.19,0,0.01,0
0.53,-0.03,0.01,0.19,0,0.01,0
0.531,-0.03,0.01,0.19,0.01,0,0
0.535,-0.03,0.01,0.19,0,0,0
0.535,-0.03,0,0.15,0,0,0
0.535,-0.03,0,0.15,0.01,0.01,0
0.537,-0.03,0,0.15,0,0,0
0.539,-0.03,0,0.15,0,0,0
0.541,-0.03,0,0.15,0,0,0
0.544,-0.03,0,0.15,0.01,0,0
0.544,-0.03,0,0.15,0.01,0,0
0.548,-0.03,0,0.15,0,0,0
0.549,-0.03,0,0.15,0,0.01,0
0.549,-0.03,0,0.15,0,0,0
0.551,-0.03,0,0.15,0,0,0
0.566,-0.03,0,0.15,0,0,0
0.566,-0.03,0,0.15,0,0,0
0.567,-0.03,0,0.15,0,0,0
0.567,-0.03,0,0.15,0,0,0
0.567,-0.03,0,0.15,0,0,0
0.567,-0.03,0,0.15,0,0,0
0.567,0.01,0,0.23,0,0,0
0.568,0,0,0.23,0,0,0
0.568,0,0,0.23,0,0,0
0.568,0,0,0.23,0,0,0
0.569,0,0,0.23,0,0,0
0.572,0,0,0.23,0,-0.01,0
0.575,0,0,0.23,0,0,0
0.575,0.01,-0.03,0.09,0,0,0
0.575,0.01,-0.03,0.09,0,0,0
0.577,0.01,-0.03,0.09,-0.01,0,0
0.579,0.01,-0.03,0.09,0,-0.01,0
0.581,0.01,-0.03,0.09,0,-0.01,0
0.585,0.01,-0.03,0.09,0,-0.01,0
0.585,-0.01,-0.04,0.18,0,-0.01,0
0.585,-0.01,-0.04,0.18,0,-0.01,0
0.587,-0.01,-0.04,0.18,0,0,0
0.589,-0.01,-0.04,0.18,-0.01,-0.01,0
0.591,-0.01,-0.04,0.18,0,-0.01,0
0.607,-0.01,-0.04,0.18,0,0,0
0.608,-0.01,-0.04,0.18,0,0,0
0.608,-0.01,-0.04,0.18,0,0,0
0.608,-0.01,-0.04,0.18,0,0,0
0.608,-0.01,-0.04,0.18,0,0,0
0.609,-0.01,-0.04,0.18,0,0,0
0.609,-0.01,-0.04,0.18,0,0,0
0.609,0.05,-0.01,0.36,0,0,0
0.609,0.05,-0.01,0.36,0,0,0
0.61,0.05,-0.01,0.36,0,0,0
0.61,0.05,-0.01,0.36,0,0,0
0.612,0.05,-0.01,0.36,0,0,0
0.616,0.05,-0.01,0.36,0,0,0
0.616,0.05,-0.01,0.36,0,0,0
0.617,0.02,-0.01,0.23,0,0,0
0.618,0.02,-0.01,0.23,0,0,0
0.619,0.02,-0.01,0.23,0,0.01,0
0.621,0.02,-0.01,0.23,0,0.01,0
0.624,0.02,-0.01,0.23,0,0.01,0
0.624,0.01,-0.02,0.22,0,0.01,0
0.625,0.01,-0.02,0.22,0.01,0,0
0.627,0.01,-0.02,0.22,0,0.01,0
0.632,0.01,-0.02,0.22,0,0,0
0.637,0.01,-0.02,0.22,0,0.01,0
0.647,0.01,-0.02,0.22,0,0,0
0.648,0.01,-0.02,0.22,0,0,0
0.648,0.01,-0.02,0.22,0,0.01,0
0.648,0.01,-0.02,0.22,0,0.01,0
0.648,0.01,-0.02,0.22,0,0.01,0
0.649,0.01,-0.02,0.22,0,0.01,0
0.649,0.01,-0.02,0.22,0,0.01,0
