time,ax,ay,az,wx,wy,wz,participant,label,type
0 days 00:00:01.416000,1.26,-2.2,0.13,-0.06,-0.03,-0.76,Ali,3,0
0 days 00:00:01.419000,1.26,-2.2,0.13,-0.07,-0.04,-0.79,Ali,3,0
0 days 00:00:01.421000,1.26,-2.2,0.13,-0.1,-0.04,-0.84,Ali,3,0
0 days 00:00:01.422000,0.69,-2.07,-0.47,-0.15,-0.02,-0.85,Ali,3,0
0 days 00:00:01.424000,0.69,-2.07,-0.47,-0.2,-0.01,-0.82,Ali,3,0
0 days 00:00:01.426000,0.69,-2.07,-0.47,-0.22,-0.02,-0.81,Ali,3,0
0 days 00:00:01.427000,0.69,-2.07,-0.47,-0.23,0.01,-0.76,Ali,3,0
0 days 00:00:01.430000,0.69,-2.07,-0.47,-0.19,0.04,-0.65,Ali,3,0
0 days 00:00:01.431000,-1.54,-1.0,1.32,-0.19,0.04,-0.65,Ali,3,0
0 days 00:00:01.433000,-1.54,-1.0,1.32,-0.17,0.03,-0.49,Ali,3,0
0 days 00:00:01.436000,-1.54,-1.0,1.32,-0.16,0.05,-0.36,Ali,3,0
0 days 00:00:01.438000,-1.54,-1.0,1.32,-0.14,0.06,-0.24,Ali,3,0
0 days 00:00:01.453000,-1.54,-1.0,1.32,-0.13,0.06,-0.18,Ali,3,0
0 days 00:00:01.454000,-1.54,-1.0,1.32,-0.08,-0.2,0.2,Ali,3,0
0 days 00:00:01.455000,-1.54,-1.0,1.32,-0.11,-0.26,0.24,Ali,3,0
0 days 00:00:01.456000,-0.13,2.94,1.32,-0.11,-0.26,0.24,Ali,3,0
0 days 00:00:01.458000,-0.15,2.94,1.32,-0.26,-0.22,0.28,Ali,3,0
0 days 00:00:01.461000,-0.15,2.94,1.32,-0.34,-0.15,0.3,Ali,3,0
0 days 00:00:01.462000,0.2,1.56,-0.34,-0.34,-0.15,0.3,Ali,3,0
0 days 00:00:01.468000,0.2,1.56,-0.34,-0.43,-0.05,0.33,Ali,3,0
0 days 00:00:01.470000,0.2,1.56,-0.34,-0.48,0.05,0.39,Ali,3,0
0 days 00:00:01.471000,0.01,-0.62,-0.03,-0.48,0.05,0.39,Ali,3,0
0 days 00:00:01.474000,0.01,-0.62,-0.03,-0.44,0.02,0.45,Ali,3,0
0 days 00:00:01.476000,0.01,-0.62,-0.03,-0.41,0.01,0.46,Ali,3,0
0 days 00:00:01.478000,0.01,-0.62,-0.03,-0.37,-0.03,0.47,Ali,3,0
0 days 00:00:01.495000,0.01,-0.62,-0.03,-0.33,-0.08,0.47,Ali,3,0
0 days 00:00:01.496000,0.01,-0.62,-0.03,-0.14,-0.66,0.39,Ali,3,0
0 days 00:00:01.497000,0.01,-0.62,-0.03,-0.12,-0.75,0.38,Ali,3,0
0 days 00:00:01.498000,-0.78,0.01,2.93,-0.09,-0.98,0.35,Ali,3,0
0 days 00:00:01.499000,-0.92,0.08,2.94,-0.08,-1.2,0.34,Ali,3,0
0 days 00:00:01.504000,-0.92,0.08,2.94,-0.09,-1.34,0.35,Ali,3,0
0 days 00:00:01.505000,-0.66,1.2,2.74,-0.09,-1.34,0.35,Ali,3,0
0 days 00:00:01.506000,-0.66,1.2,2.74,-0.09,-1.68,0.38,Ali,3,0
0 days 00:00:01.507000,-0.66,1.2,2.74,-0.08,-1.97,0.43,Ali,3,0
0 days 00:00:01.510000,-0.66,1.2,2.74,-0.07,-2.16,0.49,Ali,3,0
0 days 00:00:01.511000,-0.3,1.41,3.4,-0.06,-2.36,0.55,Ali,3,0
0 days 00:00:01.514000,-0.3,1.41,3.4,-0.05,-2.46,0.59,Ali,3,0
0 days 00:00:01.523000,-0.3,1.41,3.4,-0.04,-2.7,0.66,Ali,3,0
0 days 00:00:01.524000,-0.3,1.41,3.4,-0.02,-2.94,0.72,Ali,3,0
0 days 00:00:01.534000,-0.3,1.41,3.4,-0.01,-3.07,0.76,Ali,3,0
0 days 00:00:01.535000,-0.3,1.41,3.4,-0.04,-3.53,1.11,Ali,3,0
0 days 00:00:01.536000,0.76,1.69,-1.1,-0.11,-3.32,1.16,Ali,3,0
0 days 00:00:01.538000,0.76,1.69,-1.1,-0.15,-3.19,1.14,Ali,3,0
0 days 00:00:01.541000,0.76,1.69,-1.1,-0.15,-3.16,1.18,Ali,3,0
0 days 00:00:01.542000,-0.09,2.25,-0.27,-0.15,-3.16,1.2,Ali,3,0
0 days 00:00:01.544000,-0.09,2.25,-0.27,-0.13,-3.17,1.24,Ali,3,0
0 days 00:00:01.546000,-0.09,2.25,-0.27,-0.12,-3.18,1.26,Ali,3,0
0 days 00:00:01.548000,-0.09,2.25,-0.27,-0.11,-3.19,1.26,Ali,3,0
0 days 00:00:01.551000,-0.09,2.25,-0.27,-0.11,-3.19,1.26,Ali,3,0
0 days 00:00:01.552000,1.28,1.93,-0.04,-0.1,-3.19,1.26,Ali,3,0
0 days 00:00:01.554000,1.28,1.93,-0.04,-0.08,-3.21,1.29,Ali,3,0
0 days 00:00:01.556000,1.28,1.93,-0.04,-0.05,-3.25,1.35,Ali,3,0
0 days 00:00:01.558000,1.28,1.93,-0.04,-0.04,-3.28,1.38,Ali,3,0
0 days 00:00:01.573000,1.28,1.93,-0.04,-0.02,-3.35,1.49,Ali,3,0
0 days 00:00:01.574000,1.28,1.93,-0.04,0.2,-3.33,2.84,Ali,3,0
0 days 00:00:01.576000,2.89,3.23,-1.34,0.26,-3.3,3.09,Ali,3,0
0 days 00:00:01.578000,2.89,3.23,-1.34,0.27,-3.48,3.03,Ali,3,0
0 days 00:00:01.585000,2.89,3.23,-1.34,0.28,-3.68,2.89,Ali,3,0
0 days 00:00:01.586000,-0.77,-2.76,6.67,0.25,-4.17,1.34,Ali,3,0
0 days 00:00:01.588000,-0.77,-2.76,6.67,0.04,-3.6,-0.04,Ali,3,0
0 days 00:00:01.591000,-0.77,-2.76,6.67,-0.18,-3.03,-0.57,Ali,3,0
0 days 00:00:01.592000,2.06,-5.05,-9.85,-0.41,-2.4,-0.97,Ali,3,0
0 days 00:00:01.593000,2.06,-5.05,-9.85,-0.51,-2.08,-1.12,Ali,3,0
0 days 00:00:01.595000,2.06,-5.05,-9.85,-0.68,-1.52,-1.3,Ali,3,0
0 days 00:00:01.597000,2.06,-5.05,-9.85,-0.81,-1.08,-1.37,Ali,3,0
0 days 00:00:01.611000,2.06,-5.05,-9.85,-0.79,-0.48,-1.32,Ali,3,0
0 days 00:00:01.612000,2.06,-5.05,-9.85,-0.54,0.45,-0.34,Ali,3,0
0 days 00:00:01.613000,2.06,-5.05,-9.85,-0.54,0.45,-0.34,Ali,3,0
0 days 00:00:01.614000,-10.28,2.38,2.07,-0.46,0.56,0.0,Ali,3,0
0 days 00:00:01.615000,-10.28,2.38,2.07,-0.4,0.61,0.34,Ali,3,0
0 days 00:00:01.617000,-10.28,2.38,2.07,-0.37,0.63,0.48,Ali,3,0
0 days 00:00:01.619000,-10.28,2.38,2.07,-0.35,0.62,0.71,Ali,3,0
0 days 00:00:01.621000,-10.28,2.38,2.07,-0.36,0.56,0.87,Ali,3,0
0 days 00:00:01.622000,-4.95,4.19,3.52,-0.36,0.56,0.87,Ali,3,0
0 days 00:00:01.623000,-4.95,4.19,3.52,-0.42,0.45,1.02,Ali,3,0
0 days 00:00:01.625000,-4.95,4.19,3.52,-0.47,0.4,1.1,Ali,3,0
0 days 00:00:01.627000,-4.95,4.19,3.52,-0.54,0.35,1.17,Ali,3,0
0 days 00:00:01.631000,-4.95,4.19,3.52,-0.58,0.33,1.2,Ali,3,0
0 days 00:00:01.636000,-2.84,3.93,2.75,-0.66,0.3,1.27,Ali,3,0
0 days 00:00:01.637000,-2.84,3.93,2.75,-0.84,0.2,1.37,Ali,3,0
0 days 00:00:01.639000,-2.84,3.93,2.75,-0.89,0.19,1.39,Ali,3,0
0 days 00:00:01.660000,-2.84,3.93,2.75,-1.01,0.14,1.42,Ali,3,0
0 days 00:00:01.661000,-2.84,3.93,2.75,-1.22,0.21,1.28,Ali,3,0
0 days 00:00:01.662000,-2.84,3.93,2.75,-1.01,0.32,1.07,Ali,3,0
0 days 00:00:01.663000,4.84,-0.02,19.76,0.02,0.51,0.48,Ali,3,0
0 days 00:00:01.667000,4.84,-0.02,19.76,1.58,0.65,0.0,Ali,3,0
0 days 00:00:01.669000,4.84,-0.02,19.76,1.86,0.66,-0.05,Ali,3,0
0 days 00:00:01.671000,4.84,-0.02,19.76,2.39,0.74,-0.12,Ali,3,0
0 days 00:00:01.674000,-1.63,-0.35,27.58,3.04,-0.14,0.04,Ali,3,0
0 days 00:00:01.675000,-1.63,-0.35,27.58,3.5,-0.3,0.23,Ali,3,0
0 days 00:00:01.677000,-1.63,-0.35,27.58,4.21,-0.42,0.38,Ali,3,0
0 days 00:00:01.693000,-1.63,-0.35,27.58,4.98,-0.26,0.44,Ali,3,0
0 days 00:00:01.694000,-1.63,-0.35,27.58,7.08,1.0,-0.34,Ali,3,0
0 days 00:00:01.696000,9.5,-7.78,18.0,7.17,1.44,-0.81,Ali,3,0
0 days 00:00:01.709000,9.5,-7.78,18.0,7.19,1.76,-1.12,Ali,3,0
0 days 00:00:01.710000,9.5,-7.78,18.0,7.11,2.12,-1.43,Ali,3,0
0 days 00:00:01.711000,9.5,-7.78,18.0,6.91,2.69,-1.91,Ali,3,0
0 days 00:00:01.712000,11.08,-8.04,1.12,6.31,3.7,-2.81,Ali,3,0
0 days 00:00:01.713000,11.08,-8.04,1.12,5.92,4.38,-3.2,Ali,3,0
0 days 00:00:01.716000,11.08,-8.04,1.12,5.64,4.79,-3.42,Ali,3,0
0 days 00:00:01.718000,11.08,-8.04,1.12,5.53,4.97,-3.52,Ali,3,0
0 days 00:00:01.733000,11.08,-8.04,1.12,5.29,5.27,-3.68,Ali,3,0
0 days 00:00:01.734000,11.08,-8.04,1.12,4.85,6.07,-3.94,Ali,3,0
0 days 00:00:01.735000,3.26,-6.15,0.97,4.84,6.27,-3.84,Ali,3,0
0 days 00:00:01.738000,3.26,-6.15,0.97,4.94,6.3,-3.59,Ali,3,0
0 days 00:00:01.741000,3.26,-6.15,0.97,4.97,6.24,-3.54,Ali,3,0
0 days 00:00:01.742000,-0.7,-6.68,1.59,5.03,6.12,-3.44,Ali,3,0
0 days 00:00:01.748000,-0.7,-6.68,1.59,5.09,6.01,-3.35,Ali,3,0
0 days 00:00:01.749000,-0.7,-6.68,1.59,5.17,5.79,-3.18,Ali,3,0
0 days 00:00:01.751000,-0.7,-6.68,1.59,5.2,5.6,-3.07,Ali,3,0
0 days 00:00:01.752000,-1.74,-4.82,-0.39,5.2,5.6,-3.07,Ali,3,0
0 days 00:00:01.758000,-1.74,-4.82,-0.39,5.21,5.43,-2.95,Ali,3,0
0 days 00:00:01.773000,-1.74,-4.82,-0.39,5.17,4.86,-2.64,Ali,3,0
0 days 00:00:01.774000,-1.74,-4.82,-0.39,5.17,3.93,-2.44,Ali,3,0
0 days 00:00:01.775000,1.04,-3.25,0.49,5.29,3.74,-2.42,Ali,3,0
0 days 00:00:01.777000,1.04,-3.25,0.49,5.33,3.69,-2.42,Ali,3,0
0 days 00:00:01.780000,1.04,-3.25,0.49,5.44,3.59,-2.44,Ali,3,0
0 days 00:00:01.781000,3.1,-3.72,2.48,5.44,3.59,-2.44,Ali,3,0
0 days 00:00:01.783000,3.1,-3.72,2.48,5.56,3.44,-2.45,Ali,3,0
0 days 00:00:01.785000,3.1,-3.72,2.48,5.73,3.16,-2.44,Ali,3,0
0 days 00:00:01.788000,3.1,-3.72,2.48,5.83,2.97,-2.47,Ali,3,0
0 days 00:00:01.791000,3.1,-3.72,2.48,5.91,2.77,-2.51,Ali,3,0
0 days 00:00:01.793000,4.6,-5.1,1.27,6.0,2.43,-2.6,Ali,3,0
0 days 00:00:01.795000,4.6,-5.1,1.27,6.04,2.21,-2.68,Ali,3,0
0 days 00:00:01.797000,4.6,-5.1,1.27,6.09,2.0,-2.77,Ali,3,0
0 days 00:00:01.814000,4.6,-5.1,1.27,6.11,1.9,-2.81,Ali,3,0
0 days 00:00:01.815000,4.6,-5.1,1.27,6.04,0.65,-3.17,Ali,3,0
0 days 00:00:01.816000,6.41,-8.31,-4.64,6.01,0.51,-3.2,Ali,3,0
0 days 00:00:01.818000,6.67,-8.71,-4.25,5.88,-0.07,-3.38,Ali,3,0
0 days 00:00:01.821000,6.67,-8.71,-4.25,5.79,-0.35,-3.49,Ali,3,0
0 days 00:00:01.822000,6.58,-9.71,-7.07,5.79,-0.35,-3.49,Ali,3,0
0 days 00:00:01.824000,6.58,-9.71,-7.07,5.6,-0.8,-3.68,Ali,3,0
0 days 00:00:01.826000,6.58,-9.71,-7.07,5.45,-1.12,-3.82,Ali,3,0
0 days 00:00:01.828000,6.58,-9.71,-7.07,5.38,-1.28,-3.89,Ali,3,0
0 days 00:00:01.831000,6.58,-9.71,-7.07,5.22,-1.63,-4.03,Ali,3,0
0 days 00:00:01.832000,4.98,-10.76,-8.8,5.05,-1.97,-4.16,Ali,3,0
0 days 00:00:01.836000,4.98,-10.76,-8.8,4.85,-2.27,-4.28,Ali,3,0
0 days 00:00:01.837000,4.98,-10.76,-8.8,4.39,-2.5,-4.47,Ali,3,0
0 days 00:00:01.852000,4.98,-10.76,-8.8,4.12,-2.58,-4.56,Ali,3,0
0 days 00:00:01.853000,4.98,-10.76,-8.8,3.24,-2.31,-4.75,Ali,3,0
0 days 00:00:01.856000,4.98,-10.76,-8.8,3.24,-2.31,-4.75,Ali,3,0
0 days 00:00:01.857000,4.98,-10.76,-8.8,3.24,-2.31,-4.75,Ali,3,0
0 days 00:00:01.858000,1.06,-5.09,-10.4,2.76,-1.65,-4.94,Ali,3,0
0 days 00:00:01.862000,1.41,-5.33,-10.0,2.11,-0.56,-5.24,Ali,3,0
0 days 00:00:01.863000,1.86,-5.21,-11.21,1.51,0.39,-5.55,Ali,3,0
0 days 00:00:01.865000,1.86,-5.21,-11.21,1.36,0.63,-5.64,Ali,3,0
0 days 00:00:01.868000,1.86,-5.21,-11.21,1.06,1.07,-5.79,Ali,3,0
0 days 00:00:01.871000,1.86,-5.21,-11.21,0.78,1.45,-5.92,Ali,3,0
0 days 00:00:01.873000,2.07,-5.8,-11.0,0.4,1.91,-6.06,Ali,3,0
0 days 00:00:01.875000,2.07,-5.8,-11.0,0.15,2.15,-6.13,Ali,3,0
0 days 00:00:01.877000,2.07,-5.8,-11.0,-0.09,2.33,-6.16,Ali,3,0
0 days 00:00:01.892000,2.07,-5.8,-11.0,-0.19,2.41,-6.17,Ali,3,0
0 days 00:00:01.893000,2.07,-5.8,-11.0,-0.99,2.71,-5.9,Ali,3,0
0 days 00:00:01.894000,2.07,-5.8,-11.0,-1.07,2.72,-5.85,Ali,3,0
0 days 00:00:01.895000,-3.39,-4.98,-7.32,-1.14,2.72,-5.79,Ali,3,0
0 days 00:00:01.896000,-2.28,-4.41,-7.19,-1.35,2.71,-5.6,Ali,3,0
0 days 00:00:01.898000,-2.28,-4.41,-7.19,-1.48,2.69,-5.44,Ali,3,0
0 days 00:00:01.903000,-2.28,-4.41,-7.19,-1.61,2.66,-5.27,Ali,3,0
0 days 00:00:01.904000,-5.82,-3.2,-6.32,-1.61,2.66,-5.27,Ali,3,0
0 days 00:00:01.908000,-5.82,-3.2,-6.32,-1.79,2.64,-4.98,Ali,3,0
0 days 00:00:01.909000,-5.82,-3.2,-6.32,-1.91,2.63,-4.77,Ali,3,0
0 days 00:00:01.915000,-5.82,-3.2,-6.32,-2.07,2.63,-4.45,Ali,3,0
0 days 00:00:01.916000,-7.57,-1.76,-6.39,-2.28,2.64,-3.99,Ali,3,0
0 days 00:00:01.917000,-7.57,-1.76,-6.39,-2.44,2.62,-3.64,Ali,3,0
0 days 00:00:01.934000,-7.57,-1.76,-6.39,-2.54,2.59,-3.41,Ali,3,0
0 days 00:00:01.935000,-7.57,-1.76,-6.39,-2.95,2.32,-2.7,Ali,3,0
0 days 00:00:01.936000,-7.57,-1.76,-6.39,-3.04,2.13,-2.58,Ali,3,0
0 days 00:00:01.937000,-3.61,-3.66,-5.29,-3.04,2.13,-2.58,Ali,3,0
0 days 00:00:01.938000,-3.27,-3.32,-5.28,-3.04,2.13,-2.58,Ali,3,0
0 days 00:00:01.939000,-3.0,-2.99,-5.29,-3.15,1.81,-2.48,Ali,3,0
0 days 00:00:01.940000,-3.0,-2.99,-5.29,-3.18,1.72,-2.47,Ali,3,0
0 days 00:00:01.941000,-0.41,-4.08,-4.38,-3.18,1.72,-2.47,Ali,3,0
0 days 00:00:01.943000,-0.41,-4.08,-4.38,-3.31,1.32,-2.43,Ali,3,0
0 days 00:00:01.945000,-0.41,-4.08,-4.38,-3.34,1.21,-2.42,Ali,3,0
0 days 00:00:01.947000,-0.41,-4.08,-4.38,-3.4,0.99,-2.42,Ali,3,0
0 days 00:00:01.951000,-0.41,-4.08,-4.38,-3.46,0.76,-2.41,Ali,3,0
0 days 00:00:01.952000,0.2,-3.69,-3.86,-3.52,0.51,-2.4,Ali,3,0
0 days 00:00:01.953000,0.2,-3.69,-3.86,-3.55,0.38,-2.39,Ali,3,0
0 days 00:00:01.956000,0.2,-3.69,-3.86,-3.6,0.14,-2.37,Ali,3,0
0 days 00:00:01.958000,0.2,-3.69,-3.86,-3.65,-0.11,-2.36,Ali,3,0
0 days 00:00:01.974000,0.2,-3.69,-3.86,-3.69,-0.35,-2.34,Ali,3,0
0 days 00:00:01.975000,0.2,-3.69,-3.86,-3.91,-1.22,-2.28,Ali,3,0
0 days 00:00:01.976000,0.2,-3.69,-3.86,-3.95,-1.45,-2.26,Ali,3,0
0 days 00:00:01.978000,-1.47,-1.24,-3.17,-4.05,-2.03,-2.18,Ali,3,0
0 days 00:00:01.981000,-1.47,-1.24,-3.17,-4.07,-2.28,-2.13,Ali,3,0
0 days 00:00:01.986000,-1.85,-0.52,-2.04,-4.09,-2.52,-2.07,Ali,3,0
0 days 00:00:01.987000,-1.85,-0.52,-2.04,-4.1,-2.63,-2.04,Ali,3,0
0 days 00:00:01.990000,-1.85,-0.52,-2.04,-4.14,-3.01,-1.91,Ali,3,0
0 days 00:00:01.991000,-1.85,-0.52,-2.04,-4.15,-3.09,-1.88,Ali,3,0
0 days 00:00:01.996000,-1.83,-0.34,-2.19,-4.19,-3.38,-1.73,Ali,3,0
0 days 00:00:01.997000,-1.83,-0.34,-2.19,-4.22,-3.51,-1.66,Ali,3,0
0 days 00:00:01.999000,-1.83,-0.34,-2.19,-4.23,-3.57,-1.63,Ali,3,0
0 days 00:00:02.014000,-1.83,-0.34,-2.19,-4.25,-3.69,-1.56,Ali,3,0
0 days 00:00:02.015000,-1.83,-0.34,-2.19,-4.27,-4.24,-1.26,Ali,3,0
0 days 00:00:02.016000,-1.83,-0.34,-2.19,-4.27,-4.33,-1.22,Ali,3,0
0 days 00:00:02.020000,-1.83,-0.34,-2.19,-4.26,-4.42,-1.18,Ali,3,0
0 days 00:00:02.021000,-1.83,-0.34,-2.19,-4.25,-4.64,-1.09,Ali,3,0
0 days 00:00:02.022000,-1.39,-0.61,-2.03,-4.25,-4.64,-1.09,Ali,3,0
0 days 00:00:02.023000,-0.49,-0.82,-0.46,-4.14,-5.86,-0.73,Ali,3,0
0 days 00:00:02.024000,-0.49,-0.82,-0.46,-4.08,-6.31,-0.62,Ali,3,0
0 days 00:00:02.027000,-0.49,-0.82,-0.46,-4.02,-6.78,-0.5,Ali,3,0
0 days 00:00:02.030000,-0.49,-0.82,-0.46,-3.89,-7.55,-0.32,Ali,3,0
0 days 00:00:02.032000,0.63,-0.41,0.61,-3.8,-8.09,-0.21,Ali,3,0
0 days 00:00:02.035000,0.63,-0.41,0.61,-3.75,-8.37,-0.15,Ali,3,0
0 days 00:00:02.039000,0.63,-0.41,0.61,-3.51,-9.51,0.07,Ali,3,0
0 days 00:00:02.054000,0.63,-0.41,0.61,-3.39,-9.93,0.17,Ali,3,0
0 days 00:00:02.055000,0.63,-0.41,0.61,-3.13,-7.67,0.21,Ali,3,0
0 days 00:00:02.056000,0.63,-0.41,0.61,-2.94,-7.45,0.14,Ali,3,0
0 days 00:00:02.057000,2.84,1.3,7.06,-2.94,-7.45,0.14,Ali,3,0
0 days 00:00:02.058000,2.14,1.58,6.8,-2.62,-6.94,0.04,Ali,3,0
0 days 00:00:02.061000,2.14,1.58,6.8,-2.26,-5.78,-0.17,Ali,3,0
0 days 00:00:02.063000,2.53,2.43,6.98,-2.02,-4.75,-0.34,Ali,3,0
0 days 00:00:02.066000,2.53,2.43,6.98,-1.87,-4.04,-0.46,Ali,3,0
0 days 00:00:02.067000,2.53,2.43,6.98,-1.72,-3.3,-0.57,Ali,3,0
0 days 00:00:02.070000,2.53,2.43,6.98,-1.57,-2.58,-0.66,Ali,3,0
0 days 00:00:02.071000,1.98,2.28,5.43,-1.57,-2.58,-0.66,Ali,3,0
0 days 00:00:02.073000,1.98,2.28,5.43,-1.35,-1.58,-0.76,Ali,3,0
0 days 00:00:02.076000,1.98,2.28,5.43,-1.19,-0.98,-0.78,Ali,3,0
0 days 00:00:02.078000,1.98,2.28,5.43,-1.11,-0.7,-0.79,Ali,3,0
0 days 00:00:02.090000,1.98,2.28,5.43,-0.96,-0.2,-0.77,Ali,3,0
0 days 00:00:02.091000,1.98,2.28,5.43,-0.36,1.25,-0.53,Ali,3,0
0 days 00:00:02.092000,-0.32,0.29,2.83,-0.28,1.37,-0.48,Ali,3,0
0 days 00:00:02.093000,-0.44,0.26,2.71,-0.06,1.65,-0.32,Ali,3,0
0 days 00:00:02.095000,-0.44,0.26,2.71,0.09,1.78,-0.21,Ali,3,0
0 days 00:00:02.098000,-0.44,0.26,2.71,0.23,1.86,-0.09,Ali,3,0
0 days 00:00:02.103000,-0.44,0.26,2.71,0.29,1.9,-0.03,Ali,3,0
0 days 00:00:02.104000,-1.08,-0.67,2.09,0.43,1.95,0.08,Ali,3,0
0 days 00:00:02.108000,-1.08,-0.67,2.09,0.7,1.95,0.32,Ali,3,0
0 days 00:00:02.109000,-1.08,-0.67,2.09,0.77,1.95,0.37,Ali,3,0
0 days 00:00:02.111000,-1.08,-0.67,2.09,0.9,1.92,0.48,Ali,3,0
0 days 00:00:02.112000,-1.15,-0.48,2.33,1.03,1.88,0.57,Ali,3,0
0 days 00:00:02.113000,-1.15,-0.48,2.33,1.16,1.85,0.65,Ali,3,0
0 days 00:00:02.116000,-1.15,-0.48,2.33,1.23,1.82,0.68,Ali,3,0
0 days 00:00:02.118000,-1.15,-0.48,2.33,1.37,1.76,0.75,Ali,3,0
0 days 00:00:02.133000,-1.15,-0.48,2.33,1.51,1.69,0.8,Ali,3,0
0 days 00:00:02.134000,-1.15,-0.48,2.33,1.41,0.51,0.83,Ali,3,0
0 days 00:00:02.135000,-1.15,-0.48,2.33,1.29,0.03,0.8,Ali,3,0
0 days 00:00:02.136000,-0.7,3.26,2.82,1.19,-0.9,0.78,Ali,3,0
0 days 00:00:02.138000,-0.7,3.26,2.82,1.2,-1.09,0.79,Ali,3,0
0 days 00:00:02.141000,-0.7,3.26,2.82,1.24,-1.47,0.8,Ali,3,0
0 days 00:00:02.142000,-1.21,5.08,5.29,1.29,-1.8,0.82,Ali,3,0
0 days 00:00:02.143000,-1.21,5.08,5.29,1.31,-1.95,0.83,Ali,3,0
0 days 00:00:02.145000,-1.21,5.08,5.29,1.38,-2.2,0.84,Ali,3,0
0 days 00:00:02.147000,-1.21,5.08,5.29,1.46,-2.37,0.83,Ali,3,0
0 days 00:00:02.151000,-1.21,5.08,5.29,1.57,-2.47,0.8,Ali,3,0
0 days 00:00:02.152000,0.48,4.97,6.52,1.63,-2.49,0.79,Ali,3,0
0 days 00:00:02.154000,0.48,4.97,6.52,1.77,-2.51,0.75,Ali,3,0
0 days 00:00:02.156000,0.48,4.97,6.52,1.92,-2.47,0.7,Ali,3,0
0 days 00:00:02.159000,0.48,4.97,6.52,2.09,-2.42,0.68,Ali,3,0
0 days 00:00:02.174000,0.48,4.97,6.52,2.18,-2.38,0.68,Ali,3,0
0 days 00:00:02.175000,0.48,4.97,6.52,3.04,-1.81,0.68,Ali,3,0
0 days 00:00:02.176000,0.48,4.97,6.52,3.34,-1.57,0.67,Ali,3,0
0 days 00:00:02.179000,2.06,1.47,6.98,3.34,-1.57,0.67,Ali,3,0
0 days 00:00:02.180000,1.49,0.63,6.86,3.54,-1.39,0.66,Ali,3,0
0 days 00:00:02.181000,1.49,0.63,6.86,3.92,-1.03,0.64,Ali,3,0
0 days 00:00:02.186000,0.94,0.26,6.22,3.92,-1.03,0.64,Ali,3,0
0 days 00:00:02.187000,0.94,0.26,6.22,4.02,-0.95,0.63,Ali,3,0
0 days 00:00:02.188000,0.94,0.26,6.22,4.44,-0.6,0.53,Ali,3,0
0 days 00:00:02.191000,0.94,0.26,6.22,4.57,-0.49,0.47,Ali,3,0
0 days 00:00:02.192000,0.61,-0.28,4.51,4.57,-0.49,0.47,Ali,3,0
0 days 00:00:02.194000,0.61,-0.28,4.51,4.68,-0.4,0.4,Ali,3,0
0 days 00:00:02.196000,0.61,-0.28,4.51,4.81,-0.31,0.27,Ali,3,0
0 days 00:00:02.198000,0.61,-0.28,4.51,4.88,-0.27,0.19,Ali,3,0
0 days 00:00:02.212000,0.61,-0.28,4.51,4.94,-0.25,0.13,Ali,3,0
0 days 00:00:02.213000,0.61,-0.28,4.51,5.13,-0.38,0.04,Ali,3,0
0 days 00:00:02.214000,0.61,-0.28,4.51,5.13,-0.38,0.04,Ali,3,0
0 days 00:00:02.215000,-2.04,-0.11,1.03,5.17,-0.54,0.04,Ali,3,0
0 days 00:00:02.216000,-2.04,-0.11,1.03,5.19,-0.63,0.04,Ali,3,0
0 days 00:00:02.219000,-2.04,-0.11,1.03,5.2,-0.68,0.05,Ali,3,0
0 days 00:00:02.222000,-2.04,-0.11,1.03,5.22,-0.78,0.06,Ali,3,0
0 days 00:00:02.224000,-2.36,-0.83,0.07,5.24,-0.97,0.08,Ali,3,0
0 days 00:00:02.226000,-2.36,-0.83,0.07,5.25,-1.01,0.08,Ali,3,0
0 days 00:00:02.228000,-2.36,-0.83,0.07,5.26,-1.1,0.1,Ali,3,0
0 days 00:00:02.232000,-2.36,-0.83,0.07,5.26,-1.17,0.11,Ali,3,0
0 days 00:00:02.233000,-2.58,-1.86,-0.78,5.26,-1.17,0.11,Ali,3,0
0 days 00:00:02.234000,-2.58,-1.86,-0.78,5.26,-1.23,0.13,Ali,3,0
0 days 00:00:02.235000,-2.58,-1.86,-0.78,5.24,-1.24,0.14,Ali,3,0
0 days 00:00:02.238000,-2.58,-1.86,-0.78,5.22,-1.25,0.16,Ali,3,0
0 days 00:00:02.255000,-2.58,-1.86,-0.78,5.21,-1.26,0.17,Ali,3,0
0 days 00:00:02.256000,-2.58,-1.86,-0.78,5.12,-1.31,0.35,Ali,3,0
0 days 00:00:02.257000,-2.58,-1.86,-0.78,5.12,-1.32,0.38,Ali,3,0
0 days 00:00:02.258000,-3.51,-2.48,-1.31,5.11,-1.36,0.45,Ali,3,0
0 days 00:00:02.261000,-3.51,-2.48,-1.31,5.07,-1.44,0.67,Ali,3,0
0 days 00:00:02.264000,-3.93,-1.61,-1.05,5.05,-1.45,0.79,Ali,3,0
0 days 00:00:02.267000,-3.93,-1.61,-1.05,5.03,-1.45,0.86,Ali,3,0
0 days 00:00:02.268000,-3.93,-1.61,-1.05,5.02,-1.45,0.93,Ali,3,0
0 days 00:00:02.272000,-3.93,-1.61,-1.05,5.01,-1.46,0.96,Ali,3,0
0 days 00:00:02.273000,-3.76,-1.63,-0.76,4.96,-1.5,1.05,Ali,3,0
0 days 00:00:02.276000,-3.76,-1.63,-0.76,4.94,-1.51,1.06,Ali,3,0
