time,ax,ay,az,wx,wy,wz
0.197,0.02,0.01,0.25,0,0.01,0
0.198,0.02,0.01,0.25,0,0.01,0
0.198,0.02,0.01,0.25,0,0.01,0
0.2,0.02,0.01,0.25,0.01,0.01,0
0.202,0.02,0.01,0.25,0.01,0.01,0
0.206,0.02,0.01,0.25,0.01,0.01,0
0.206,0.02,0.01,0.25,0.01,0.01,0
0.206,0.01,-0.01,0.23,0.01,0.01,0
0.208,0.01,-0.01,0.23,0,0.01,0
0.213,0.01,-0.01,0.23,0.01,0.01,0
0.213,0.01,-0.01,0.23,0.01,0.01,0
0.215,0.01,-0.01,0.23,0.01,0.01,0
0.215,0,0.01,0.23,0.01,0.01,0
0.216,0,0.01,0.23,0,0.01,0
0.219,0,0.01,0.23,0,0.01,0
0.22,0,0.01,0.23,0,0.01,0
0.222,0,0.01,0.23,0,0.01,0
0.237,0,0.01,0.23,0,0,0
0.238,0,0.01,0.23,0,0,0
0.238,0,0.01,0.23,0,0,0
0.238,0,0.01,0.23,0,0,0
0.238,0,0.01,0.23,0,0,0
0.238,0,0.01,0.23,0,0,0
0.239,0,0.01,0.23,0,0,0
0.239,0.02,0.05,0.22,0,0,0
0.239,0.02,0.05,0.22,0,0,0
0.239,0.02,0.05,0.22,0,0,0
0.239,0.02,0.05,0.22,0,0,0
0.24,0.02,0.05,0.22,0,0,0
0.242,0.02,0.05,0.22,0,0,0
0.245,0.02,0.05,0.22,0,-0.01,0
0.245,0.04,0.04,0.23,0,-0.01,0
0.245,0.04,0.04,0.23,0,0,0
0.248,0.04,0.04,0.23,-0.01,-0.01,0
0.25,0.04,0.04,0.23,0,-0.01,0
0.252,0.04,0.04,0.23,0,-0.01,0
0.255,0.04,0.04,0.23,-0.01,-0.01,0
0.255,0.05,0.01,0.24,-0.01,-0.01,0
0.256,0.05,0.01,0.24,0,-0.01,0
0.258,0.05,0.01,0.24,-0.01,-0.01,0
0.26,0.05,0.01,0.24,0,0,0
0.261,0.05,0.01,0.24,0,0,0
0.277,0.05,0.01,0.24,0,0,0
0.278,0.05,0.01,0.24,0,0,0
0.278,0.05,0.01,0.24,0,0,0
0.278,0.05,0.01,0.24,0,0,0
0.278,0.05,0.01,0.24,0,0,0
0.278,0.05,0.01,0.24,0,0,0
0.278,0.05,0.01,0.24,0,0,0
0.279,0.05,0.01,0.24,0,0,0
0.279,0.05,0.01,0.24,0,0,0
0.279,0.05,0.01,0.24,0,0,0
0.279,0.05,0.01,0.24,0,0,0
0.28,0.05,0.01,0.24,0,0,0
0.282,0.05,0.01,0.24,0,0,0
0.285,0.05,0.01,0.24,0,0,0
0.286,0.03,0.01,0.25,0,0,0
0.286,0.03,0.01,0.25,0,0,0
0.289,0.03,0.01,0.25,0,0,0
0.29,0.03,0.01,0.25,0,0,0
0.292,0.03,0.01,0.25,0,0,0
0.294,0.03,0.01,0.25,0,0,0
0.295,0.02,-0.01,0.25,0,0,0
0.296,0.02,-0.01,0.25,0,0,0
0.298,0.02,-0.01,0.25,0,0,0
0.3,0.02,-0.01,0.25,0,0,0
0.302,0.02,-0.01,0.25,0,0,0
0.317,0.02,-0.01,0.25,0.01,0,0
0.318,0.02,-0.01,0.25,0,0,0
0.318,0.02,-0.01,0.25,0,0,0
0.318,0.02,-0.01,0.25,0,0,0
0.318,0.02,-0.01,0.25,0,0,0
0.318,0.02,-0.01,0.25,0,0.01,0
0.319,0.02,-0.01,0.25,0,0,0
0.319,-0.02,0.02,0.25,0,0,0
0.319,-0.01,0.02,0.25,0,0,0
0.319,-0.01,0.02,0.25,0,0,0
0.32,-0.01,0.02,0.25,0,0,0
0.322,-0.01,0.02,0.25,0,0,0
0.325,-0.01,0.02,0.25,0,0,0
0.325,-0.01,0.04,0.23,0,0,0
0.325,-0.01,0.04,0.23,0,0,0
0.328,-0.01,0.04,0.23,0,0,0
0.331,-0.01,0.04,0.23,0,0,0
0.332,-0.01,0.04,0.23,0,0,0
0.335,-0.01,0.04,0.23,0,0,0
0.335,0,0.03,0.23,0,0,0
0.336,0,0.03,0.23,0,0,0
0.338,0,0.03,0.23,0,0,0
0.339,0,0.03,0.23,0,0,0
0.342,0,0.03,0.23,0,0,0
0.357,0,0.03,0.23,0,0,0
0.358,0,0.03,0.23,0,0,0
0.358,0,0.03,0.23,0,0,0
0.358,0,0.03,0.23,0,0,0
0.358,0,0.03,0.23,0,0,0
0.359,0,0.03,0.23,0,0,0
0.359,0,0.03,0.23,0,0,0
0.359,0.03,0.03,0.23,0,0,0
0.359,0.03,0.03,0.23,0,0,0
0.359,0.03,0.03,0.23,0,0,0
0.36,0.03,0.03,0.23,0,0,0
0.36,0.03,0.03,0.23,0,-0.01,0
0.362,0.03,0.03,0.23,0,0,0
0.366,0.03,0.03,0.23,0,0,0
0.366,0.06,0.04,0.24,0,0,0
0.367,0.06,0.04,0.24,0,-0.01,0
0.368,0.06,0.04,0.24,0,0,0
0.37,0.06,0.04,0.24,-0.01,0,0
0.372,0.06,0.04,0.24,0,-0.01,0
0.374,0.06,0.04,0.24,-0.01,-0.01,0
0.375,0.08,0.02,0.22,-0.01,-0.01,0
0.376,0.08,0.02,0.22,0,0,0
0.378,0.08,0.02,0.22,0,0,0
0.38,0.08,0.02,0.22,0,-0.01,0
0.382,0.08,0.02,0.22,0,0,0
0.397,0.08,0.02,0.22,-0.01,-0.01,0
0.398,0.08,0.02,0.22,0,0,0
0.398,0.08,0.02,0.22,0,0,0
0.398,0.08,0.02,0.22,0,0,0
0.398,0.08,0.02,0.22,0,0,0
0.398,0.08,0.02,0.22,0,0,0
0.399,0.08,0.02,0.22,0,0,0
0.399,0.09,-0.01,0.21,0,0,0
0.399,0.09,-0.01,0.21,0,0,0
0.399,0.09,-0.01,0.21,0,0,0
0.4,0.09,-0.01,0.21,0,0,0
0.402,0.09,-0.01,0.21,0,0,0
0.405,0.09,-0.01,0.21,0,0,0
0.406,0.05,-0.02,0.21,0,0,0
0.406,0.05,-0.02,0.21,0,0,0
0.408,0.05,-0.02,0.21,0.01,0,0
0.41,0.05,-0.02,0.21,0,0,0
0.411,0.05,-0.02,0.21,0,0,0
0.415,0.05,-0.02,0.21,0,0.01,0
0.415,0.03,0.01,0.22,0,0.01,0
0.416,0.03,0.01,0.22,0,0.01,0
0.418,0.03,0.01,0.22,0,0.01,0
0.42,0.03,0.01,0.22,0,0.01,0
0.422,0.03,0.01,0.22,0.01,0.01,0
0.437,0.03,0.01,0.22,0.01,0.01,0
0.437,0.03,0.01,0.22,0.01,0.01,0
0.438,0.03,0.01,0.22,0.01,0.01,0
0.438,0.03,0.01,0.22,0.01,0.01,0
0.438,0.03,0.01,0.22,0.01,0.01,0
0.438,0.03,0.01,0.22,0,0.01,0
0.438,0.03,0.01,0.22,0,0.01,0
0.439,-0.03,0,0.23,0,0.01,0
0.439,-0.03,0,0.23,0,0.01,0
0.439,-0.03,0,0.23,0,0.01,0
0.439,-0.03,0,0.23,0.01,0.01,0
0.44,-0.03,0,0.23,0,0.01,0
0.442,-0.03,0,0.23,0,0.01,0
0.445,-0.03,0,0.23,0,0.01,0
0.445,-0.03,0,0.22,0,0.01,0
0.446,-0.03,0,0.22,0.01,0.01,0
0.448,-0.03,0,0.22,0,0.01,0
0.45,-0.03,0,0.22,0.01,0,0
0.452,-0.03,0,0.22,0,0,0
0.455,-0.03,0,0.22,0,0,0
0.455,-0.04,0.01,0.22,0,0,0
0.456,-0.04,0.01,0.22,0,0,0
0.458,-0.04,0.01,0.22,0,0,0
0.461,-0.04,0.01,0.22,0,0,0
0.461,-0.04,0.01,0.22,0,0,0
0.477,-0.04,0.01,0.22,0,0,0
0.477,-0.04,0.01,0.22,0,-0.01,0
0.478,-0.04,0.01,0.22,0,-0.01,0
0.478,-0.04,0.01,0.22,0,-0.01,0
0.478,-0.04,0.01,0.22,0,-0.01,0
0.478,-0.04,0.01,0.22,0,-0.01,0
0.478,-0.04,0.01,0.22,0,-0.01,0
0.479,0.03,0.04,0.22,0,-0.01,0
0.479,0.03,0.04,0.22,0,-0.01,0
0.479,0.02,0.04,0.22,0,-0.01,0
0.479,0.02,0.04,0.22,0,-0.01,0
0.48,0.02,0.04,0.22,0,-0.01,0
0.482,0.02,0.04,0.22,0,-0.01,0
0.485,0.02,0.04,0.22,-0.01,-0.01,0
0.485,0.06,0.01,0.23,-0.01,-0.01,0
0.486,0.06,0.01,0.23,-0.01,-0.01,0
0.488,0.06,0.01,0.23,0,-0.01,0
0.49,0.06,0.01,0.23,0,-0.01,0
0.492,0.06,0.01,0.23,0,-0.01,0
0.497,0.06,0.01,0.23,0,-0.01,0
0.497,0.1,0.03,0.23,0,-0.01,0
0.497,0.1,0.03,0.23,0,-0.01,0
0.498,0.1,0.03,0.23,-0.01,-0.01,0
0.5,0.1,0.03,0.23,-0.01,-0.01,0
0.502,0.1,0.03,0.23,0,0,0
0.517,0.1,0.03,0.23,0,0,0
0.518,0.1,0.03,0.23,0,0,0
0.518,0.1,0.03,0.23,0,0,0
0.518,0.1,0.03,0.23,0,0,0
0.518,0.1,0.03,0.23,0,0,0
0.519,0.1,0.03,0.23,0,0,0
0.519,0.1,0.03,0.23,0,0,0
0.519,0.08,0.01,0.24,0,0,0
0.519,0.08,0.01,0.24,0,0,0
0.52,0.08,0.01,0.24,0,0,0
0.52,0.08,0.01,0.24,0,0,0
0.52,0.08,0.01,0.24,0,0.01,0
0.522,0.08,0.01,0.24,0,0,0
0.525,0.08,0.01,0.24,0,0,0
0.526,0.05,0,0.21,0,0,0
0.526,0.05,0,0.21,0,0.01,0
0.528,0.05,0,0.21,0,0.01,0
0.53,0.05,0,0.21,0,0.01,0
0.532,0.05,0,0.21,0,0.01,0
0.535,0.05,0,0.21,0.01,0.01,0
0.535,-0.01,0.01,0.21,0.01,0.01,0
0.536,-0.01,0.01,0.21,0,0.01,0
0.538,-0.01,0.01,0.21,0,0.01,0
0.54,-0.01,0.01,0.21,0,0.01,0
0.542,-0.01,0.01,0.21,0,0.01,0
0.556,-0.01,0.01,0.21,0,0.01,0
0.557,-0.01,0.01,0.21,0,0,0
0.557,-0.01,0.01,0.21,0,0,0
0.557,-0.01,0.01,0.21,0,0,0
0.557,-0.01,0.01,0.21,0,0,0
0.558,-0.01,0.01,0.21,0,0,0
0.558,-0.01,0.01,0.21,0.01,0.01,0
0.558,-0.05,0.02,0.18,0.01,0.01,0
0.559,-0.04,0.02,0.18,0.01,0.01,0
0.559,-0.04,0.02,0.18,0,0.01,0
0.559,-0.04,0.02,0.18,0,0.01,0
0.564,-0.04,0.02,0.18,0,0.01,0
0.565,-0.04,0.02,0.18,0,0,0
0.566,-0.05,0.01,0.24,0,0,0
0.566,-0.05,0.01,0.24,0,0,0
0.568,-0.05,0.01,0.24,0,0,0
0.57,-0.05,0.01,0.24,0,0,0
0.572,-0.05,0.01,0.24,0,0,0
0.575,-0.05,0.01,0.24,0,0,0
0.575,-0.01,0,0.27,0,0,0
0.575,-0.01,0,0.27,0,0,0
0.578,-0.01,0,0.27,0,0,0
0.58,-0.01,0,0.27,0,0,0
0.582,-0.01,0,0.27,0,0,0
0.597,-0.01,0,0.27,0,-0.01,0
0.597,-0.01,0,0.27,-0.01,-0.01,0
0.598,-0.01,0,0.27,-0.01,-0.01,0
0.598,-0.01,0,0.27,-0.01,-0.01,0
0.598,-0.01,0,0.27,-0.01,-0.01,0
0.598,-0.01,0,0.27,0,-0.01,0
0.599,-0.01,0,0.27,0,-0.01,0
0.599,0.06,-0.01,0.24,0,-0.01,0
0.599,0.06,-0.01,0.24,0,-0.01,0
0.599,0.06,-0.01,0.24,0,-0.01,0
0.604,0.06,-0.01,0.24,-0.01,-0.01,0
0.604,0.06,-0.01,0.24,0,-0.01,0
0.605,0.06,-0.01,0.24,0,-0.01,0
0.605,0.06,0,0.25,0,-0.01,0
0.605,0.06,0,0.25,0,-0.01,0
0.607,0.06,0,0.25,0,-0.01,0
0.61,0.06,0,0.25,0,-0.01,0
0.612,0.06,0,0.25,0,0,0
0.616,0.06,0,0.25,0,0,0
0.616,0.07,0,0.24,0,0,0
0.616,0.07,0,0.24,0,0,0
0.618,0.07,0,0.24,0,0,0
0.62,0.07,0,0.24,0,0,0
0.622,0.07,0,0.24,0,0,0
0.637,0.07,0,0.24,0,0,0
0.638,0.07,0,0.24,0,0.01,0
0.638,0.07,0,0.24,0,0.01,0
0.638,0.07,0,0.24,0,0.01,0
0.639,0.07,0,0.24,0,0.01,0
0.639,0.07,0,0.24,0,0.01,0
0.639,0.07,0,0.24,0,0.01,0
0.639,0.04,0.03,0.27,0,0.01,0
0.639,0.04,0.03,0.27,0,0.01,0
0.64,0.04,0.03,0.27,0,0.01,0
0.64,0.04,0.03,0.27,0,0.01,0
0.64,0.04,0.03,0.27,0,0.01,0
0.642,0.04,0.03,0.27,0,0.01,0
0.646,0.04,0.03,0.27,0.01,0.01,0
0.646,0.02,0.03,0.24,0.01,0.01,0
0.646,0.02,0.03,0.24,0.01,0.01,0
0.648,0.02,0.03,0.24,0,0.01,0
0.649,0.02,0.03,0.24,0,0.01,0
0.652,0.02,0.03,0.24,0,0.01,0
0.655,0.02,0.03,0.24,0,0,0
0.656,-0.04,0,0.2,0,0,0
0.656,-0.04,0,0.2,0.01,0.01,0
0.658,-0.04,0,0.2,0,0.01,0
0.661,-0.04,0,0.2,0,0.01,0
0.662,-0.04,0,0.2,0,0,0
0.677,-0.04,0,0.2,0,0,0
0.677,-0.04,0,0.2,0,0,0
0.68,-0.04,0,0.2,0,0,0
0.68,-0.04,0,0.2,0,0,0
0.681,-0.04,0,0.2,0,0,0
0.681,-0.04,0,0.2,0,0,0
0.681,-0.04,0,0.2,0,0,0
0.681,-0.02,-0.01,0.2,0,0,0
0.682,-0.02,-0.01,0.2,0,0,0
0.682,-0.02,-0.01,0.2,0,0,0
0.682,-0.02,-0.01,0.2,0,0,0
0.682,-0.02,-0.01,0.2,0,-0.01,0
0.685,-0.02,-0.01,0.2,0,-0.01,0
0.686,0.01,-0.02,0.2,0,-0.01,0
0.686,0.01,-0.02,0.2,0,0,0
0.687,0.01,-0.02,0.2,0,-0.01,0
0.69,0.01,-0.02,0.2,0,-0.01,0
0.692,0.01,-0.02,0.2,0,-0.01,0
0.698,0.01,-0.02,0.2,0,-0.01,0
0.699,0.01,-0.02,0.2,-0.01,-0.01,0
0.699,0,-0.01,0.24,-0.01,-0.01,0
0.699,0,-0.01,0.24,0,-0.01,0
0.704,0,-0.01,0.24,0,-0.01,0
0.704,0,-0.01,0.24,0,0,0
0.718,0,-0.01,0.24,0,0,0
0.719,0,-0.01,0.24,0,0,0
0.719,0,-0.01,0.24,0,0,0
0.719,0,-0.01,0.24,0,0,0
0.719,0,-0.01,0.24,0,0,0
0.719,0,-0.01,0.24,0,0,0
0.72,0,-0.01,0.24,0,0,0
0.72,0,-0.01,0.24,0,0,0
0.72,0.04,0.03,0.25,0,0,0
0.72,0.04,0.03,0.25,0,0,0
0.72,0.04,0.03,0.25,0,0,0
0.721,0.04,0.03,0.25,0,0,0
0.722,0.04,0.03,0.25,0,0.01,0
0.725,0.04,0.03,0.25,0,0.01,0
0.725,0.03,0.04,0.24,0,0.01,0
0.726,0.03,0.04,0.24,0,0.01,0
0.728,0.03,0.04,0.24,0,0.01,0
0.73,0.03,0.04,0.24,0,0,0
0.732,0.03,0.04,0.24,0,0.01,0
0.734,0.03,0.04,0.24,0,0.01,0
0.735,0.04,0.05,0.26,0,0.01,0
0.736,0.04,0.05,0.26,0.01,0.01,0
0.738,0.04,0.05,0.26,0,0.01,0
0.74,0.04,0.05,0.26,0,0,0
0.742,0.04,0.05,0.26,0,0,0
0.758,0.04,0.05,0.26,0,0,0
0.758,0.04,0.05,0.26,0,0,0
0.759,0.04,0.05,0.26,0,0,0
0.759,0.04,0.05,0.26,0,0,0
0.759,0.04,0.05,0.26,0,0,0
0.759,0.04,0.05,0.26,0,0,0
0.76,0.04,0.05,0.26,0,0,0
0.76,0.01,0.01,0.23,0,0,0
0.76,0.01,0.01,0.23,0,0,0
0.76,0.01,0.01,0.23,0,0,0
0.76,0.01,0.01,0.23,0,0,0
0.762,0.01,0.01,0.23,0,0,0
0.763,0.01,0.01,0.23,0,0,0
0.767,0.01,0.01,0.23,0,0,0
0.767,0.01,0.01,0.23,0,0,0
0.768,-0.01,-0.03,0.23,0,0,0
0.768,-0.01,-0.03,0.23,0,0,0
0.77,-0.01,-0.03,0.23,0,0,0
0.772,-0.01,-0.03,0.23,0,-0.01,0
0.775,-0.01,-0.03,0.23,-0.01,0,0
0.775,0.01,-0.04,0.21,-0.01,0,0
0.776,0.01,-0.04,0.21,0,-0.01,0
0.778,0.01,-0.04,0.21,0,0,0
0.782,0.01,-0.04,0.21,0,-0.01,0
0.783,0.01,-0.04,0.21,0,0,0
0.798,0.01,-0.04,0.21,0,-0.01,0
0.798,0.01,-0.04,0.21,0,0,0
0.798,0.01,-0.04,0.21,0,0,0
0.798,0.01,-0.04,0.21,0,0,0
0.799,0.01,-0.04,0.21,0,0,0
0.799,0.01,-0.04,0.21,0,0,0
0.799,0.01,-0.04,0.21,0,0,0
0.799,0.01,-0.04,0.21,0,0,0
0.8,0.01,-0.04,0.21,0,0,0
0.8,0.01,-0.04,0.21,0,0,0
0.801,0.01,-0.04,0.21,0,0,0
0.803,0.01,-0.04,0.21,0,0,0
0.806,0.01,-0.04,0.21,0,0,0
0.806,0,0.01,0.25,0,0,0
0.806,0,0.01,0.25,0,0,0
0.808,0,0.01,0.25,0,0,0
0.81,0,0.01,0.25,0.01,0,0
0.814,0,0.01,0.25,0,0.01,0
0.815,0,0.01,0.25,0,0,0
0.82,0.04,0.04,0.21,0,0,0
0.821,0.04,0.04,0.21,0,0,0
0.821,0.04,0.04,0.21,0,0.01,0
0.821,0.04,0.04,0.21,0,0,0
0.822,0.04,0.04,0.21,0,0,0
0.837,0.04,0.04,0.21,0.01,0,0
0.838,0.04,0.04,0.21,0,0.01,0
0.838,0.04,0.04,0.21,0,0.01,0
0.839,0.04,0.04,0.21,0,0.01,0
0.842,0.04,0.04,0.21,0,0,0
0.842,0.04,0.04,0.21,0,0,0
0.842,0.04,0.04,0.21,0,0,0
0.843,0.06,0.07,0.22,0,0,0
0.843,0.06,0.07,0.22,0,0,0
0.843,0.06,0.07,0.22,0,0,0
0.843,0.06,0.07,0.22,0,0,0
0.844,0.06,0.07,0.22,0,0,0
0.845,0.06,0.07,0.22,0,0,0
0.846,0.03,0.04,0.21,0,0,0
0.847,0.03,0.04,0.21,0,0,0
0.848,0.03,0.04,0.21,0,0,0
0.849,0.03,0.04,0.21,0,0,0
0.852,0.03,0.04,0.21,0,0,0
0.855,0.03,0.04,0.21,0,0,0
0.856,0,-0.01,0.23,0,0,0
0.856,0,-0.01,0.23,-0.01,0,0
0.858,0,-0.01,0.23,0,0,0
0.863,0,-0.01,0.23,0,0,0
0.864,0,-0.01,0.23,0,-0.01,0
0.879,0,-0.01,0.23,0,-0.01,0
0.879,0,-0.01,0.23,0,0,0
0.88,0,-0.01,0.23,0,-0.01,0
0.88,0,-0.01,0.23,0,0,0
0.88,0,-0.01,0.23,0,0,0
0.88,0,-0.01,0.23,0,0,0
0.881,0,-0.01,0.23,0,0,0
0.881,0,-0.01,0.23,0,0,0
0.881,0,-0.07,0.22,0,0,0
0.881,0,-0.07,0.22,0,0,0
0.882,0,-0.07,0.22,0,0,0
0.882,0,-0.07,0.22,0,0,0
0.882,0,-0.07,0.22,0,0,0
0.885,0,-0.07,0.22,0.01,0,0
0.885,-0.01,-0.05,0.25,0.01,0,0
0.886,-0.01,-0.05,0.25,0,0,0
0.888,-0.01,-0.05,0.25,0,0,0
0.89,-0.01,-0.05,0.25,0,0,0
0.892,-0.01,-0.05,0.25,0.01,0,0
0.908,-0.01,-0.05,0.25,0.01,0,0
0.909,-0.02,-0.01,0.23,0.01,0,0
0.91,-0.02,-0.01,0.23,0,0,0
0.91,-0.02,-0.01,0.23,0,0,0
0.91,-0.02,-0.01,0.23,0.01,0.01,0
0.91,-0.02,-0.01,0.23,0.01,0.01,0
0.918,-0.02,-0.01,0.23,0.01,0.01,0
0.919,-0.02,-0.01,0.23,0.01,0.01,0
0.919,-0.02,-0.01,0.23,0.01,0.01,0
0.919,-0.02,-0.01,0.23,0.01,0.01,0
0.919,-0.02,-0.01,0.23,0.01,0.01,0
0.919,-0.02,-0.01,0.23,0,0.01,0
0.919,-0.02,-0.01,0.23,0.01,0.01,0
0.919,0,0.06,0.22,0.01,0.01,0
0.919,0,0.06,0.22,0.01,0.01,0
0.92,0,0.06,0.22,0,0.01,0
0.92,0,0.06,0.22,0,0.01,0
0.921,0,0.06,0.22,0,0,0
0.925,0,0.06,0.22,0,0,0
0.925,0.03,0.09,0.23,0,0,0
0.926,0.03,0.09,0.23,0,0,0
0.929,0.03,0.09,0.23,0,0,0
0.93,0.03,0.09,0.23,0,0,0
