time,ax,ay,az,wx,wy,wz
0.455,0.01,-0.02,0.21,0,-0.01,0
0.457,0.01,-0.02,0.21,0,0,0
0.459,0.01,-0.02,0.21,0,0,0
0.466,0.01,-0.02,0.21,-0.01,-0.01,0
0.466,0.01,-0.02,0.21,0,0,0
0.467,0,-0.02,0.21,0,0,0
0.467,0,-0.02,0.21,0,-0.01,0
0.467,0,-0.02,0.21,0,-0.01,0
0.47,0,-0.02,0.21,0,-0.01,0
0.472,0,-0.02,0.21,0,0,0
0.472,0.01,-0.02,0.21,0,0,0
0.473,0.01,-0.02,0.21,0,0,0
0.475,0.01,-0.02,0.21,0,-0.01,0
0.477,0.01,-0.02,0.21,0,0,0
0.479,0.01,-0.02,0.21,0,0,0
0.494,0.01,-0.02,0.21,0,0,0
0.494,0.01,-0.02,0.21,0,0,0
0.494,0.01,-0.02,0.21,0,0,0
0.494,0.01,-0.02,0.21,0,0,0
0.495,0.01,-0.02,0.21,0,0,0
0.495,0.01,-0.02,0.21,0,0,0
0.495,0.01,-0.02,0.21,0,0,0
0.495,0.02,-0.01,0.21,0,0,0
0.495,0.02,-0.01,0.21,0,0,0
0.496,0.02,-0.01,0.21,0,0,0
0.497,0.02,-0.01,0.21,0,0,0
0.499,0.02,-0.01,0.21,0,0,0
0.502,0.02,-0.01,0.21,0,0,0
0.502,0.02,0,0.22,0,0,0
0.502,0.02,0,0.22,0,0,0
0.505,0.02,0,0.22,0,0,0
0.507,0.02,0,0.22,0,0.01,0
0.509,0.02,0,0.22,0,0.01,0
0.512,0.02,0,0.22,0,0,0
0.512,0.01,0.01,0.27,0,0,0
0.513,0.01,0.01,0.27,0,0,0
0.515,0.01,0.01,0.27,0,0,0
0.517,0.01,0.01,0.27,0,0.01,0
0.518,0.01,0.01,0.27,0,0,0
0.534,0.01,0.01,0.27,0,0,0
0.534,0.01,0.01,0.27,0,0,0
0.534,0.01,0.01,0.27,0,0,0
0.535,0.01,0.01,0.27,-0.01,0,0
0.535,0.01,0.01,0.27,-0.01,0,0
0.535,0.01,0.01,0.27,0,0,0
0.535,0.01,0.01,0.27,0,0,0
0.535,0.02,-0.03,0.21,0,0,0
0.536,0.02,-0.03,0.21,0,0,0
0.536,0.02,-0.03,0.21,0,0,0
0.537,0.02,-0.03,0.21,0,0,0
0.539,0.02,-0.03,0.21,0,0,0
0.542,0.02,-0.03,0.21,0,0,0
0.542,0.02,-0.02,0.21,0,0,0
0.543,0.02,-0.02,0.21,0,0,0
0.546,0.02,-0.02,0.21,0,0,0
0.55,0.02,-0.02,0.21,0,0,0
0.55,0.02,-0.02,0.21,0,0,0
0.552,0.02,-0.02,0.21,0,0,0
0.553,0.01,-0.01,0.22,0,0,0
0.553,0.01,-0.01,0.22,0,0,0
0.555,0.01,-0.01,0.22,0,0,0
0.557,0.01,-0.01,0.22,0,0,0
0.559,0.01,-0.01,0.22,0,0,0
0.573,0.01,-0.01,0.22,0,0,0
0.574,0.01,-0.01,0.22,0,0,0
0.574,0.01,-0.01,0.22,0,0,0
0.575,0.01,-0.01,0.22,0,0,0
0.575,0.01,-0.01,0.22,0,0,0
0.575,0.01,-0.01,0.22,0,0,0
0.576,0.01,-0.01,0.22,0,0,0
0.576,0.03,-0.03,0.24,0,0,0
0.576,0.03,-0.03,0.24,0,0,0
0.577,0.03,-0.03,0.24,0,0,0
0.581,0.03,-0.03,0.24,0,0,0
0.582,0.03,-0.03,0.24,0,0,0
0.583,0.03,-0.03,0.24,0,0,0
0.584,0.03,-0.03,0.24,0,0,0
0.584,-0.01,0.01,0.26,0,0,0
0.586,-0.01,0.01,0.26,0,0,0
0.587,-0.01,0.01,0.26,0,0,0
0.589,-0.01,0.01,0.26,0,0,0
0.592,-0.01,0.01,0.26,0,0,0
0.592,0.04,0.03,0.21,0,0,0
0.593,0.04,0.03,0.21,0,0,0
0.595,0.04,0.03,0.21,0,0,0
0.597,0.04,0.03,0.21,0,0,0
0.6,0.04,0.03,0.21,0,0,0
0.617,0.04,0.03,0.21,0,0,0
0.617,0.04,0.03,0.21,0,0,0
0.618,0.04,0.03,0.21,0,0,0
0.618,0.04,0.03,0.21,0,0,0
0.618,0.04,0.03,0.21,0,0,0
0.618,0.04,0.03,0.21,0,0,0
0.618,0.04,0.03,0.21,0,0,0
0.619,0.04,0.03,0.21,0,0,0
0.619,0.03,-0.01,0.19,0,0,0
0.619,0.03,-0.01,0.19,0,0,0
0.619,0.03,-0.01,0.19,0,0,0
0.619,0.03,-0.01,0.19,0,0,0
0.622,0.03,-0.01,0.19,0,0,0
0.622,0.05,-0.02,0.17,0,0,0
0.623,0.05,-0.02,0.17,0,0,0
0.625,0.05,-0.02,0.17,0,0,0
0.626,0.05,-0.02,0.17,0,0,0
0.628,0.05,-0.02,0.17,0,0,0
0.632,0.05,-0.02,0.17,0,0,0
0.633,0.04,-0.04,0.19,0,0,0
0.634,0.04,-0.04,0.19,0,0,0
0.635,0.04,-0.04,0.19,0,0,0
0.637,0.04,-0.04,0.19,0,0,0
0.64,0.04,-0.04,0.19,0,0,0
0.655,0.04,-0.04,0.19,0,0,0
0.656,0.04,-0.04,0.19,0,0,0
0.656,0.04,-0.04,0.19,0,0,0
0.656,0.04,-0.04,0.19,0,0,0
0.656,0.04,-0.04,0.19,0,0,0
0.656,0.04,-0.04,0.19,0,0,0
0.657,0.04,-0.04,0.19,0,0,0
0.657,0.01,-0.04,0.17,0,0,0
0.657,0.01,-0.04,0.17,0,0,0
0.657,0.01,-0.04,0.17,0,0,0
0.658,0.01,-0.04,0.17,0,0,0
0.659,0.01,-0.04,0.17,0,0,0
0.664,0.01,-0.04,0.17,0,0,0
0.664,0.01,-0.04,0.17,0,0,0
0.665,0,-0.04,0.2,0,0,0
0.665,0,-0.04,0.2,0,0,0
0.668,0,-0.04,0.2,0,0,0
0.669,0,-0.04,0.2,0,0,0
0.672,0,-0.04,0.2,0,0,0
0.673,0.01,-0.03,0.24,0,0,0
0.674,0.01,-0.03,0.24,0,0,0
0.675,0.01,-0.03,0.24,0,0,0
0.677,0.01,-0.03,0.24,0,0,0
0.68,0.01,-0.03,0.24,0,0,0
0.694,0.01,-0.03,0.24,0,0,0
0.694,0.01,-0.03,0.24,0,0,0
0.694,0.01,-0.03,0.24,0,0,0
0.695,0.01,-0.03,0.24,0,0,0
0.695,0.01,-0.03,0.24,0,0,0
0.695,0.01,-0.03,0.24,0,0,0
0.696,0.01,-0.03,0.24,0,0,0
0.696,0.03,0.02,0.22,0,0,0
0.696,0.03,0.02,0.22,0,0,0
0.697,0.03,0.02,0.22,0,0,0
0.698,0.03,0.02,0.22,0,0,0
0.7,0.03,0.02,0.22,0,0,0
0.703,0.03,0.02,0.22,0,0,0
0.703,0.02,0.01,0.21,0,0,0
0.704,0.02,0.01,0.21,0,0,0
0.705,0.02,0.01,0.21,0,0,0
0.707,0.02,0.01,0.21,0,0,0
0.709,0.02,0.01,0.21,0,0,0
0.712,0.02,0.01,0.21,0,0,0
0.712,0.04,-0.01,0.22,0,0,0
0.714,0.04,-0.01,0.22,0,0,0
0.715,0.04,-0.01,0.22,0,0,0
0.717,0.04,-0.01,0.22,0,0,0
0.719,0.04,-0.01,0.22,0,-0.01,0
0.738,0.04,-0.01,0.22,0,-0.01,0
0.738,0.04,-0.01,0.22,0,0,0
0.739,0.04,-0.01,0.22,0,0,0
0.739,0.04,-0.01,0.22,0,0,0
0.739,0.04,-0.01,0.22,0,0,0
0.74,0.04,-0.01,0.22,0,0,0
0.74,0.04,-0.01,0.22,0,0,0
0.74,0.04,-0.01,0.22,0,0,0
0.74,0.04,-0.01,0.22,0,0,0
0.741,0.04,-0.02,0.2,0,0,0
0.741,0.04,-0.02,0.2,0,0,0
0.741,0.04,-0.02,0.2,0,0,0
0.742,0.04,-0.02,0.2,0,0,0
0.742,0.02,-0.02,0.27,0,0,0
0.747,0.02,-0.02,0.27,0,0,0
0.747,0.02,-0.02,0.27,0,0,0
0.747,0.02,-0.02,0.27,0,0,0
0.752,0.02,-0.02,0.27,0,0,0
0.752,0.02,-0.02,0.27,0,0,0
0.752,0.01,-0.03,0.28,0,0,0
0.753,0.01,-0.03,0.28,0,0,0
0.756,0.01,-0.03,0.28,0,0,0
0.757,0.01,-0.03,0.28,0,0,0
0.76,0.01,-0.03,0.28,0,0.01,0
0.775,0.01,-0.03,0.28,0,0,0
0.776,0.01,-0.03,0.28,0,0,0
0.776,0.01,-0.03,0.28,0.01,0,0
0.776,0.01,-0.03,0.28,0,0.01,0
0.777,0.01,-0.03,0.28,0,0.01,0
0.777,0.01,-0.03,0.28,0,0.01,0
0.777,0.01,-0.03,0.28,0,0.01,0
0.777,0.01,-0.03,0.28,0,0,0
0.777,-0.02,0,0.19,0,0,0
0.778,-0.01,0,0.19,0,0,0
0.778,-0.01,0,0.19,0,0,0
0.782,-0.01,0,0.19,0,0,0
0.783,-0.01,0,0.19,0,0,0
0.783,0,0.01,0.23,0,0,0
0.788,0,0.01,0.23,0,0,0
0.789,0,0.01,0.23,0,0,0
0.789,0,0.01,0.23,0,0,0
0.789,0,0.01,0.23,0,0,0
0.792,0,0.01,0.23,0,0,0
0.792,0.01,0,0.22,0,0,0
0.793,0.01,0,0.22,0,0,0
0.795,0.01,0,0.22,0,0,0
0.8,0.01,0,0.22,0,0,0
0.8,0.01,0,0.22,0,0,0
0.814,0.01,0,0.22,0,0,0
0.814,0.01,0,0.22,0,-0.01,0
0.815,0.01,0,0.22,0,-0.01,0
0.815,0.01,0,0.22,0,-0.01,0
0.815,0.01,0,0.22,0,-0.01,0
0.816,0.01,0,0.22,0,0,0
0.816,0.01,0,0.22,0,0,0
0.816,0.03,-0.04,0.21,0,0,0
0.816,0.03,-0.04,0.21,0,0,0
0.816,0.03,-0.04,0.21,0,0,0
0.82,0.03,-0.04,0.21,0,-0.01,0
0.82,0.03,-0.04,0.21,0,0,0
0.823,0.03,-0.04,0.21,0,-0.01,0
0.823,0.03,-0.02,0.21,0,-0.01,0
0.823,0.03,-0.02,0.21,0,-0.01,0
0.824,0.03,-0.02,0.21,0,-0.01,0
0.826,0.03,-0.02,0.21,0,0,0
0.829,0.03,-0.02,0.21,0,0,0
0.832,0.03,-0.02,0.21,0,0,0
0.833,0.02,0,0.25,0,0,0
0.836,0.02,0,0.25,0,0,0
0.836,0.02,0,0.25,0,0,0
0.837,0.02,0,0.25,0,0,0
0.839,0.02,0,0.25,0,0,0
0.857,0.02,0,0.25,0,0,0
0.857,0.02,0,0.25,0,0,0
0.857,0.02,0,0.25,0,0,0
0.858,0.02,0,0.25,0,0,0
0.858,0.02,0,0.25,0,0,0
0.858,0.02,0,0.25,0,0.01,0
0.858,0.02,0,0.25,0,0.01,0
0.858,0.01,-0.02,0.2,0,0.01,0
0.858,0.02,-0.02,0.2,0,0.01,0
0.859,0.02,-0.02,0.2,0,0.01,0
0.859,0.02,-0.02,0.2,0.01,0.01,0
0.859,0.02,-0.02,0.2,0.01,0.01,0
0.862,0.02,-0.02,0.2,0,0.01,0
0.864,0.02,-0.01,0.22,0,0.01,0
0.864,0.02,-0.01,0.22,0.01,0.01,0
0.865,0.02,-0.01,0.22,0,0.01,0
0.867,0.02,-0.01,0.22,0,0.01,0
0.869,0.02,-0.01,0.22,0,0.01,0
0.873,0.02,-0.01,0.22,0,0.01,0
0.873,0.02,-0.01,0.22,0,0.01,0
0.873,-0.01,0.01,0.23,0,0.01,0
0.875,-0.01,0.01,0.23,0,0.01,0
0.881,-0.01,0.01,0.23,0,0,0
0.881,-0.01,0.01,0.23,0,0.01,0
0.895,-0.01,0.01,0.23,0,0.01,0
0.895,-0.01,0.01,0.23,0,0,0
0.896,-0.01,0.01,0.23,0,0,0
0.896,-0.01,0.01,0.23,0,0,0
0.896,-0.01,0.01,0.23,0,0,0
0.896,-0.01,0.01,0.23,0,0,0
0.897,-0.01,0.01,0.23,0,0,0
0.897,-0.01,0.01,0.23,0,0,0
0.897,0,-0.01,0.19,0,0,0
0.898,0,-0.01,0.19,0,0,0
0.898,0,-0.01,0.19,0,0,0
0.898,0,-0.01,0.19,0,0,0
0.899,0,-0.01,0.19,-0.01,-0.01,0
0.905,0,-0.01,0.19,0,-0.01,0
0.905,0,-0.01,0.19,0,-0.01,0
0.906,0.02,-0.04,0.18,0,-0.01,0
0.906,0.02,-0.04,0.18,0,-0.01,0
0.907,0.02,-0.04,0.18,0,-0.01,0
0.91,0.02,-0.04,0.18,0,-0.01,0
0.913,0.02,-0.04,0.18,0,-0.01,0
0.917,0.04,-0.04,0.17,0,-0.01,0
0.919,0.04,-0.04,0.17,0,0,0
0.919,0.04,-0.04,0.17,0,-0.01,0
0.92,0.04,-0.04,0.17,0,-0.01,0
0.92,0.04,-0.04,0.17,0,-0.01,0
0.937,0.04,-0.04,0.17,0,0,0
0.937,0.04,-0.04,0.17,0,0,0
0.937,0.04,-0.04,0.17,0,0,0
0.938,0.04,-0.04,0.17,0,0,0
0.938,0.04,-0.04,0.17,0,0,0
0.938,0.04,-0.04,0.17,0,0,0
0.938,0.04,-0.04,0.17,0,0,0
0.938,0.04,-0.04,0.17,0,0,0
0.939,0.04,-0.02,0.21,0,0,0
0.939,0.04,-0.02,0.21,0,0,0
0.939,0.04,-0.02,0.21,0,0,0
0.939,0.04,-0.02,0.21,0,0,0
0.943,0.04,-0.02,0.21,0,0,0
0.943,0.04,-0.02,0.21,0,0,0
0.943,0.02,0,0.2,0,0,0
0.945,0.02,0,0.2,0,0,0
0.95,0.02,0,0.2,0,0.01,0
0.951,0.02,0,0.2,0,0,0
0.951,0.02,0,0.2,0,0,0
0.952,0,0,0.31,0,0,0
0.952,0,0,0.31,0,0,0
0.955,0,0,0.31,0,0.01,0
0.957,0,0,0.31,0,0.01,0
0.959,0,0,0.31,0,0.01,0
0.974,0,0,0.31,0,0.01,0
