time,ax,ay,az,wx,wy,wz
0.134,0.05,0.07,0.22,-0.01,-0.01,0
0.134,0,0.02,0.25,-0.01,-0.01,0
0.134,0,0.02,0.25,-0.01,-0.01,0
0.135,0,0.02,0.25,-0.01,-0.01,0
0.136,0,0.02,0.25,-0.01,-0.01,0
0.139,0,0.02,0.25,-0.01,-0.01,0
0.14,0.02,-0.02,0.23,-0.01,-0.01,0
0.14,0.02,-0.02,0.23,-0.01,-0.01,0
0.142,0.02,-0.02,0.23,0,-0.01,0
0.144,0.02,-0.02,0.23,0,0,0
0.146,0.02,-0.02,0.23,0,0,0
0.149,0.02,-0.02,0.23,0,0,0
0.149,-0.04,-0.04,0.25,0,0,0
0.15,-0.04,-0.04,0.25,0,0,0
0.152,-0.04,-0.04,0.25,0,0,0
0.154,-0.04,-0.04,0.25,0,0,0
0.156,-0.04,-0.04,0.25,0,0,0
0.172,-0.04,-0.04,0.25,0,0.01,0
0.173,-0.04,-0.04,0.25,0,0.01,0
0.173,-0.04,-0.04,0.25,0,0.01,0
0.173,-0.04,-0.04,0.25,0.01,0.01,0
0.173,-0.04,-0.04,0.25,0.01,0.01,0
0.174,-0.04,-0.04,0.25,0.01,0,0
0.174,-0.04,-0.04,0.25,0,0.01,0
0.174,-0.04,-0.04,0.25,0,0.01,0
0.174,-0.03,-0.07,0.22,0,0.01,0
0.174,-0.03,-0.07,0.22,0,0.01,0
0.175,-0.03,-0.07,0.22,0,0.01,0
0.176,-0.03,-0.07,0.22,0,0.01,0
0.185,-0.03,-0.07,0.22,0,0,0
0.186,-0.04,-0.03,0.22,0,0,0
0.186,-0.04,-0.03,0.22,0,0,0
0.186,-0.04,-0.03,0.22,0,0,0
0.186,-0.04,-0.03,0.22,0,0,0
0.189,-0.04,-0.03,0.22,0,0,0
0.189,-0.04,-0.03,0.22,0,0,0
0.19,0.01,0.07,0.24,0,0,0
0.19,0.01,0.07,0.24,0,0,0
0.192,0.01,0.07,0.24,0,0,0
0.194,0.01,0.07,0.24,0,0,0
0.197,0.01,0.07,0.24,0,0,0
0.212,0.01,0.07,0.24,0,0,0
0.213,0.01,0.07,0.24,0,0,0
0.213,0.01,0.07,0.24,0,0,0
0.213,0.01,0.07,0.24,0,0,0
0.214,0.01,0.07,0.24,0,-0.01,0
0.214,0.01,0.07,0.24,0,0,0
0.214,0.01,0.07,0.24,0,0,0
0.214,0.08,0.02,0.21,0,0,0
0.214,0.08,0.02,0.21,0,0,0
0.215,0.08,0.02,0.21,0,0,0
0.215,0.08,0.02,0.21,0,0,0
0.215,0.08,0.02,0.21,0,-0.01,0
0.216,0.08,0.02,0.21,0,0,0
0.22,0.08,0.02,0.21,-0.01,0,0
0.221,0.08,0.02,0.21,0,-0.01,0
0.221,0.06,0.01,0.24,0,-0.01,0
0.222,0.06,0.01,0.24,0,0,0
0.225,0.06,0.01,0.24,0,0,0
0.226,0.06,0.01,0.24,0,0,0
0.229,0.06,0.01,0.24,0,0,0
0.23,0.06,-0.01,0.26,0,0,0
0.23,0.06,-0.01,0.26,-0.01,-0.01,0
0.232,0.06,-0.01,0.26,0,0,0
0.234,0.06,-0.01,0.26,0,0,0
0.236,0.06,-0.01,0.26,-0.01,0,0
0.252,0.06,-0.01,0.26,0,0,0
0.252,0.06,-0.01,0.26,0,0.01,0
0.252,0.06,-0.01,0.26,0.01,0,0
0.252,0.06,-0.01,0.26,0.01,0,0
0.253,0.06,-0.01,0.26,0.01,0,0
0.253,0.06,-0.01,0.26,0.01,0,0
0.253,0.06,-0.01,0.26,0.01,0,0
0.253,-0.03,-0.08,0.26,0.01,0,0
0.253,-0.02,-0.08,0.26,0.01,0,0
0.254,-0.02,-0.08,0.26,0.01,0.01,0
0.254,-0.02,-0.08,0.26,0,0.01,0
0.256,-0.02,-0.08,0.26,0.01,0.01,0
0.26,-0.02,-0.08,0.26,0.01,0.01,0
0.26,-0.02,-0.08,0.26,0.01,0.01,0
0.26,-0.04,-0.06,0.25,0.01,0.01,0
0.268,-0.04,-0.06,0.25,0.01,0,0
0.269,-0.04,-0.06,0.25,0.01,0.01,0
0.269,-0.04,-0.06,0.25,0,0,0
0.27,-0.04,-0.06,0.25,0.01,0.01,0
0.27,-0.05,-0.02,0.24,0.01,0.01,0
0.27,-0.05,-0.02,0.24,0.01,0.01,0
0.273,-0.05,-0.02,0.24,0,0,0
0.274,-0.05,-0.02,0.24,0.01,0.01,0
0.277,-0.05,-0.02,0.24,0.01,0,0
0.292,-0.05,-0.02,0.24,0,0,0
0.293,-0.05,-0.02,0.24,0,0,0
0.293,-0.05,-0.02,0.24,0,0,0
0.293,-0.05,-0.02,0.24,0,0,0
0.294,-0.05,-0.02,0.24,0,0,0
0.294,-0.05,-0.02,0.24,0,0,0
0.294,-0.05,-0.02,0.24,0,0,0
0.294,-0.01,0.06,0.24,0,0,0
0.294,-0.01,0.06,0.24,0,0,0
0.295,-0.01,0.06,0.24,0,0,0
0.295,-0.01,0.06,0.24,0,0,0
0.297,-0.01,0.06,0.24,0,0,0
0.3,-0.01,0.06,0.24,0,0,0
0.301,-0.01,0.06,0.24,0,-0.01,0
0.301,0.03,0.06,0.21,0,-0.01,0
0.305,0.03,0.06,0.21,0,-0.01,0
0.305,0.03,0.06,0.21,0,-0.01,0
0.306,0.03,0.06,0.21,-0.01,-0.01,0
0.31,0.03,0.06,0.21,-0.01,-0.01,0
0.31,0.07,0.04,0.23,-0.01,-0.01,0
0.311,0.07,0.04,0.23,0,-0.01,0
0.313,0.07,0.04,0.23,-0.01,-0.01,0
0.314,0.07,0.04,0.23,0,-0.01,0
0.316,0.07,0.04,0.23,-0.01,-0.01,0
0.333,0.07,0.04,0.23,-0.01,-0.01,0
0.333,0.07,0.04,0.23,0,0.01,0
0.333,0.07,0.04,0.23,0,0.01,0
0.333,0.07,0.04,0.23,0,0.01,0
0.336,0.07,0.04,0.23,0.01,0.02,0
0.336,0.07,0.04,0.23,0.01,0.02,0
0.336,0.07,0.04,0.23,0.01,0.02,0
0.336,0.07,0.04,0.23,0.02,0.04,0
0.337,0.07,-0.07,0.35,0.02,0.04,0
0.337,0.07,-0.07,0.35,0.02,0.04,0
0.337,0.07,-0.07,0.35,0.02,0.05,0
0.337,0.07,-0.07,0.35,0.03,0.07,0
0.34,0.07,-0.07,0.35,0.05,0.09,0
0.34,0.08,-0.19,0.53,0.05,0.09,0
0.34,0.08,-0.19,0.53,0.06,0.11,-0.01
0.342,0.08,-0.19,0.53,0.07,0.09,-0.01
0.344,0.08,-0.19,0.53,0.03,0,-0.01
0.346,0.08,-0.19,0.53,-0.04,-0.1,-0.01
0.349,0.08,-0.19,0.53,-0.08,-0.16,-0.02
0.349,-0.11,0.06,-1.66,-0.08,-0.16,-0.02
0.352,-0.11,0.06,-1.66,-0.15,-0.27,-0.06
0.353,-0.11,0.06,-1.66,-0.19,-0.37,-0.18
0.354,-0.11,0.06,-1.66,-0.21,-0.4,-0.31
0.356,-0.11,0.06,-1.66,-0.22,-0.39,-0.36
0.372,-0.11,0.06,-1.66,-0.21,-0.33,-0.45
0.372,-0.11,0.06,-1.66,-0.02,0.02,-0.64
0.372,-0.11,0.06,-1.66,-0.02,0.02,-0.64
0.372,-0.11,0.06,-1.66,-0.01,0.03,-0.64
0.372,-0.11,0.06,-1.66,-0.01,0.03,-0.64
0.373,-0.11,0.06,-1.66,0,0.04,-0.64
0.373,-0.11,0.06,-1.66,0,0.04,-0.64
0.373,-1.01,-0.84,0.81,0,0.04,-0.64
0.373,-1.04,-0.82,0.81,0,0.04,-0.64
0.374,-1.04,-0.82,0.81,0,0.04,-0.64
0.374,-1.04,-0.82,0.81,0,0.04,-0.63
0.374,-1.04,-0.82,0.81,-0.01,0.02,-0.62
0.376,-1.04,-0.82,0.81,-0.04,-0.02,-0.59
0.385,-1.04,-0.82,0.81,-0.07,-0.05,-0.57
0.386,-2.07,-1.35,-0.55,-0.07,-0.05,-0.57
0.386,-2.07,-1.35,-0.55,-0.12,-0.09,-0.52
0.387,-2.07,-1.35,-0.55,-0.2,-0.11,-0.47
0.387,-2.07,-1.35,-0.55,-0.24,-0.1,-0.44
0.387,-2.07,-1.35,-0.55,-0.32,-0.02,-0.37
0.389,-2.07,-1.35,-0.55,-0.31,0.19,-0.38
0.39,-0.85,-0.5,0.88,-0.31,0.19,-0.38
0.39,-0.85,-0.5,0.88,-0.39,0.27,-0.35
0.392,-0.85,-0.5,0.88,-0.46,0.26,-0.33
0.395,-0.85,-0.5,0.88,-0.51,0.34,-0.31
0.397,-0.85,-0.5,0.88,-0.53,0.39,-0.28
0.412,-0.85,-0.5,0.88,-0.43,0.13,-0.26
0.413,-0.85,-0.5,0.88,-0.33,0.1,-0.13
0.413,-0.85,-0.5,0.88,-0.33,0.1,-0.13
0.413,-0.85,-0.5,0.88,-0.33,0.1,-0.13
0.413,-0.85,-0.5,0.88,-0.33,0.12,-0.12
0.413,-0.85,-0.5,0.88,-0.31,0.13,-0.11
0.413,-0.85,-0.5,0.88,-0.31,0.13,-0.11
0.414,0.43,1.16,0.28,-0.31,0.13,-0.11
0.414,0.46,1.23,0.28,-0.31,0.13,-0.11
0.414,0.47,1.26,0.28,-0.31,0.13,-0.11
0.416,0.47,1.26,0.28,-0.3,0.13,-0.1
0.417,0.47,1.26,0.28,-0.3,0.15,-0.09
0.417,0.47,1.26,0.28,-0.32,0.17,-0.07
0.42,0.47,1.26,0.28,-0.32,0.19,-0.06
0.42,0.3,1.31,0.45,-0.32,0.19,-0.06
0.42,0.3,1.31,0.45,-0.35,0.24,-0.03
0.422,0.3,1.31,0.45,-0.35,0.26,-0.01
0.425,0.3,1.31,0.45,-0.38,0.31,0.02
0.426,0.3,1.31,0.45,-0.39,0.36,0.06
0.429,0.3,1.31,0.45,-0.4,0.37,0.08
0.429,-0.12,0.83,0.63,-0.4,0.37,0.08
0.43,-0.12,0.83,0.63,-0.43,0.38,0.12
0.432,-0.12,0.83,0.63,-0.46,0.35,0.17
0.434,-0.12,0.83,0.63,-0.52,0.23,0.22
0.437,-0.12,0.83,0.63,-0.55,0.15,0.25
0.451,-0.12,0.83,0.63,-0.63,-0.06,0.3
0.451,-0.12,0.83,0.63,-0.95,-1.11,0.49
0.452,-0.12,0.83,0.63,-0.95,-1.11,0.49
0.452,-0.12,0.83,0.63,-1,-1.21,0.51
0.452,-0.12,0.83,0.63,-1,-1.21,0.51
0.452,-0.12,0.83,0.63,-1.04,-1.31,0.53
0.452,-0.12,0.83,0.63,-1.04,-1.31,0.53
0.453,1.06,0.7,0.07,-1.04,-1.31,0.53
0.453,0.94,0.84,0.08,-1.04,-1.31,0.53
0.453,0.94,0.84,0.08,-0.78,-0.71,0.44
0.454,0.94,0.84,0.08,-0.68,-0.51,0.34
0.456,0.94,0.84,0.08,-0.84,-0.88,0.33
0.46,0.94,0.84,0.08,-0.79,-0.79,0.32
0.46,2.23,-0.97,3.8,-0.79,-0.79,0.32
0.465,2.23,-0.97,3.8,-0.65,-0.79,0.26
0.465,2.23,-0.97,3.8,-0.65,-1.1,0.29
0.465,2.23,-0.97,3.8,-0.54,-1.26,0.34
0.467,2.23,-0.97,3.8,-0.5,-1.37,0.36
0.471,2.23,-0.97,3.8,-0.44,-1.64,0.4
0.471,2.23,-0.97,3.8,-0.36,-1.86,0.44
0.471,-0.03,-0.44,3.72,-0.36,-1.86,0.44
0.473,-0.03,-0.44,3.72,-0.34,-1.99,0.47
0.476,-0.03,-0.44,3.72,-0.3,-2.24,0.51
0.476,-0.03,-0.44,3.72,-0.3,-2.49,0.55
0.492,-0.03,-0.44,3.72,-0.28,-2.75,0.59
0.493,-0.03,-0.44,3.72,-0.32,-3.87,0.98
0.493,-0.03,-0.44,3.72,-0.32,-4.02,1.04
0.493,-0.03,-0.44,3.72,-0.33,-4.18,1.11
0.493,-0.03,-0.44,3.72,-0.33,-4.18,1.11
0.494,-0.03,-0.44,3.72,-0.33,-4.18,1.11
0.494,-0.03,-0.44,3.72,-0.33,-4.18,1.11
0.494,1.57,-0.99,5.05,-0.33,-4.18,1.11
0.494,1.3,-0.96,5.08,-0.33,-4.18,1.11
0.494,0.93,-0.92,5.12,-0.33,-4.18,1.11
0.495,0.93,-0.92,5.12,-0.31,-4.49,1.24
0.495,0.93,-0.92,5.12,-0.32,-4.66,1.31
0.496,0.93,-0.92,5.12,-0.29,-5.02,1.45
0.501,0.93,-0.92,5.12,-0.24,-5.56,1.7
0.501,0.47,1.17,9.4,-0.24,-5.56,1.7
0.502,0.47,1.17,9.4,-0.19,-6.15,1.99
0.503,0.47,1.17,9.4,-0.16,-6.46,2.14
0.504,0.47,1.17,9.4,-0.09,-7.07,2.44
0.506,0.47,1.17,9.4,-0.01,-7.65,2.73
0.509,0.47,1.17,9.4,0.05,-8.12,3.03
0.51,7.79,1.97,6.37,0.05,-8.12,3.03
0.51,7.79,1.97,6.37,0.07,-8.28,3.19
0.513,7.79,1.97,6.37,0.1,-8.41,3.48
0.514,7.79,1.97,6.37,0.1,-8.39,3.67
0.516,7.79,1.97,6.37,0.13,-8.22,3.64
0.532,7.79,1.97,6.37,0.19,-7.59,3.28
0.532,7.79,1.97,6.37,0.24,-1.07,-3.02
0.532,7.79,1.97,6.37,0.24,-1.07,-3.02
0.533,7.79,1.97,6.37,0.16,-0.08,-4.11
0.533,7.79,1.97,6.37,0.16,-0.08,-4.11
0.533,7.79,1.97,6.37,0.16,-0.08,-4.11
0.533,7.79,1.97,6.37,0.01,0.73,-4.93
0.533,2.54,-8.19,-1.54,0.01,0.73,-4.93
0.534,1.83,-8.26,-1.3,0.01,0.73,-4.93
0.534,1.83,-8.26,-1.3,-0.24,2.17,-5.6
0.534,1.83,-8.26,-1.3,-0.31,3.53,-5.37
0.537,1.83,-8.26,-1.3,-0.25,4.6,-4.75
0.54,1.83,-8.26,-1.3,-0.19,5,-4.39
0.54,-1.74,-4.06,-1.67,-0.19,5,-4.39
0.54,-1.74,-4.06,-1.67,-0.05,5.53,-3.67
0.542,-1.74,-4.06,-1.67,0.1,5.67,-3.02
0.545,-1.74,-4.06,-1.67,0.23,5.37,-2.51
0.546,-1.74,-4.06,-1.67,0.28,5.1,-2.33
0.549,-1.74,-4.06,-1.67,0.37,4.46,-2.11
0.55,-11.19,-3.68,3.22,0.37,4.46,-2.11
0.55,-11.19,-3.68,3.22,0.45,3.88,-2.02
0.552,-11.19,-3.68,3.22,0.52,3.47,-1.97
0.554,-11.19,-3.68,3.22,0.55,3.33,-1.94
0.556,-11.19,-3.68,3.22,0.62,3.13,-1.85
0.583,-11.19,-3.68,3.22,0.72,2.99,-1.74
0.584,-11.19,-3.68,3.22,1.32,2.69,-1.16
0.585,-11.19,-3.68,3.22,1.32,2.69,-1.16
0.585,-11.19,-3.68,3.22,1.32,2.69,-1.16
0.586,-11.19,-3.68,3.22,1.42,2.75,-1.09
0.586,-11.19,-3.68,3.22,1.5,2.84,-1.03
0.586,-11.19,-3.68,3.22,1.5,2.84,-1.03
0.587,-11.19,-3.68,3.22,1.66,3.08,-0.96
0.587,-11.19,-3.68,3.22,1.79,3.37,-0.96
0.587,-11.19,-3.68,3.22,1.85,3.52,-1
0.588,-4.54,-3.39,6.27,1.85,3.52,-1
0.588,-4.01,-3.66,6.12,1.85,3.52,-1
0.588,-3.74,-3.82,6.06,1.85,3.52,-1
0.588,-3.74,-3.82,6.06,1.94,3.78,-1.11
0.589,2.78,-3.94,5.78,1.94,3.78,-1.11
0.589,2.78,-3.94,5.78,2.02,3.97,-1.28
0.589,2.78,-3.94,5.78,2.06,4.04,-1.38
0.589,2.78,-3.94,5.78,2.13,4.14,-1.57
0.59,2.78,-3.94,5.78,2.17,4.2,-1.76
0.59,2.78,-3.94,5.78,2.21,4.25,-1.95
0.591,2.78,-3.94,5.78,2.22,4.29,-2.04
0.591,3.73,-1.55,5.91,2.22,4.29,-2.04
0.592,3.73,-1.55,5.91,2.26,4.39,-2.19
0.595,3.73,-1.55,5.91,2.31,4.54,-2.34
0.598,3.73,-1.55,5.91,2.37,4.74,-2.49
0.612,3.73,-1.55,5.91,2.41,4.86,-2.56
0.612,3.73,-1.55,5.91,2.9,5.81,-3.16
0.613,3.73,-1.55,5.91,2.95,5.86,-3.23
0.613,3.73,-1.55,5.91,3,5.9,-3.31
0.613,3.73,-1.55,5.91,3,5.9,-3.31
0.613,3.73,-1.55,5.91,3,5.9,-3.31
0.614,3.73,-1.55,5.91,3,5.9,-3.31
0.614,3.84,-0.71,6.16,3,5.9,-3.31
0.614,4.92,-1.26,6.12,3,5.9,-3.31
0.614,4.92,-1.26,6.12,3.05,5.93,-3.38
0.615,4.92,-1.26,6.12,3.15,5.95,-3.54
0.617,4.92,-1.26,6.12,3.25,5.94,-3.68
0.62,4.92,-1.26,6.12,3.33,5.86,-3.82
0.621,4.92,-1.26,6.12,3.36,5.76,-3.88
0.621,5.52,-2.29,5.01,3.36,5.76,-3.88
0.622,5.52,-2.29,5.01,3.42,5.6,-4.01
0.624,5.52,-2.29,5.01,3.47,5.5,-4.13
0.627,5.52,-2.29,5.01,3.49,5.47,-4.18
0.63,5.52,-2.29,5.01,3.54,5.42,-4.29
0.631,5.52,-2.29,5.01,3.58,5.38,-4.37
0.631,5.13,-3.75,2.95,3.58,5.38,-4.37
0.633,5.13,-3.75,2.95,3.62,5.36,-4.43
0.635,5.13,-3.75,2.95,3.64,5.36,-4.45
0.637,5.13,-3.75,2.95,3.67,5.39,-4.43
0.652,5.13,-3.75,2.95,3.69,5.45,-4.37
0.653,5.13,-3.75,2.95,3.84,6.06,-3.71
0.653,5.13,-3.75,2.95,3.84,6.06,-3.71
0.653,5.13,-3.75,2.95,3.84,6.06,-3.71
0.653,5.13,-3.75,2.95,3.84,6.06,-3.71
0.654,5.13,-3.75,2.95,3.86,6.13,-3.61
0.654,5.13,-3.75,2.95,3.88,6.22,-3.51
0.654,-2.32,-5.1,-0.46,3.88,6.22,-3.51
0.654,-1.08,-5.62,-0.03,3.88,6.22,-3.51
0.655,-1.08,-5.62,-0.03,3.91,6.39,-3.3
0.655,-1.08,-5.62,-0.03,3.92,6.51,-3.11
0.656,-1.08,-5.62,-0.03,3.92,6.56,-3.01
0.66,-1.08,-5.62,-0.03,3.91,6.62,-2.83
0.66,-2.15,-4.59,-2.45,3.91,6.62,-2.83
0.661,-2.15,-4.59,-2.45,3.88,6.62,-2.67
0.666,-2.15,-4.59,-2.45,3.81,6.58,-2.52
0.666,-2.15,-4.59,-2.45,3.77,6.55,-2.45
0.667,-2.15,-4.59,-2.45,3.67,6.46,-2.32
0.673,-2.15,-4.59,-2.45,3.54,6.35,-2.21
0.673,-0.86,-4.09,-5.2,3.54,6.35,-2.21
0.673,-0.86,-4.09,-5.2,3.47,6.28,-2.15
0.674,-0.86,-4.09,-5.2,3.33,6.17,-2.06
0.675,-0.86,-4.09,-5.2,3.17,6.04,-1.97
0.676,-0.86,-4.09,-5.2,3,5.94,-1.88
0.693,-0.86,-4.09,-5.2,2.91,5.88,-1.84
0.693,-0.86,-4.09,-5.2,2.2,5.53,-1.57
0.693,-0.86,-4.09,-5.2,2.11,5.51,-1.54
0.694,-0.86,-4.09,-5.2,2.11,5.51,-1.54
0.694,-0.86,-4.09,-5.2,2.11,5.51,-1.54
0.694,-0.86,-4.09,-5.2,2.03,5.5,-1.51
0.694,-0.86,-4.09,-5.2,1.94,5.49,-1.48
0.694,-0.86,-4.09,-5.2,1.87,5.5,-1.45
0.695,-0.77,-2.51,-6.28,1.87,5.5,-1.45
0.695,0.21,-2.71,-5.52,1.87,5.5,-1.45
0.696,0.21,-2.71,-5.52,1.71,5.54,-1.41
0.698,0.21,-2.71,-5.52,1.57,5.61,-1.37
0.7,0.21,-2.71,-5.52,1.45,5.69,-1.33
0.701,-0.24,-1.09,-4.26,1.45,5.69,-1.33
0.701,-0.24,-1.09,-4.26,1.4,5.74,-1.31
0.702,-0.24,-1.09,-4.26,1.3,5.81,-1.26
0.705,-0.24,-1.09,-4.26,1.23,5.86,-1.21
0.707,-0.24,-1.09,-4.26,1.18,5.82,-1.16
0.71,-0.24,-1.09,-4.26,1.17,5.76,-1.15
0.711,-0.72,-0.1,-1.22,1.17,5.76,-1.15
0.713,-0.72,-0.1,-1.22,1.15,5.61,-1.12
0.713,-0.72,-0.1,-1.22,1.16,5.42,-1.11
0.715,-0.72,-0.1,-1.22,1.17,5.32,-1.1
0.718,-0.72,-0.1,-1.22,1.19,5.08,-1.09
0.735,-0.72,-0.1,-1.22,1.22,4.83,-1.09
0.736,-0.72,-0.1,-1.22,1.36,3.55,-1.16
0.736,-0.72,-0.1,-1.22,1.36,3.55,-1.16
0.737,-0.72,-0.1,-1.22,1.39,3.42,-1.18
0.737,-0.72,-0.1,-1.22,1.39,3.42,-1.18
0.737,-0.72,-0.1,-1.22,1.41,3.28,-1.19
0.738,-0.72,-0.1,-1.22,1.41,3.28,-1.19
0.738,-0.72,-0.1,-1.22,1.43,3.15,-1.22
0.738,0.42,-0.18,1.1,1.43,3.15,-1.22
0.739,0.75,-0.18,1.46,1.43,3.15,-1.22
0.739,1,-0.18,1.76,1.43,3.15,-1.22
0.739,1,-0.18,1.76,1.48,2.88,-1.26
0.739,1,-0.18,1.76,1.5,2.75,-1.28
0.741,1,-0.18,1.76,1.55,2.48,-1.32
0.741,2.03,0.03,0.43,1.55,2.48,-1.32
0.742,2.03,0.03,0.43,1.6,2.19,-1.34
0.742,2.03,0.03,0.43,1.62,1.89,-1.36
0.744,2.03,0.03,0.43,1.64,1.73,-1.36
0.748,2.03,0.03,0.43,1.66,1.41,-1.34
0.75,2.03,0.03,0.43,1.69,1.05,-1.31
0.75,2.03,0.03,0.43,1.7,0.69,-1.27
0.75,2.87,-0.1,-1,1.7,0.69,-1.27
0.753,2.87,-0.1,-1,1.7,0.52,-1.25
0.755,2.87,-0.1,-1,1.69,0.2,-1.23
0.757,2.87,-0.1,-1,1.67,-0.12,-1.21
0.769,2.87,-0.1,-1,1.66,-0.29,-1.19
0.769,2.87,-0.1,-1,1.47,-1.66,-1.07
0.77,2.87,-0.1,-1,1.44,-1.82,-1.07
0.77,2.87,-0.1,-1,1.44,-1.82,-1.07
0.77,2.87,-0.1,-1,1.44,-1.82,-1.07
0.77,2.87,-0.1,-1,1.44,-1.82,-1.07
0.77,6.65,-2.8,-3.95,1.44,-1.82,-1.07
0.77,6.67,-2.8,-3.91,1.44,-1.82,-1.07
0.771,6.67,-2.8,-3.91,1.34,-2.17,-1.08
0.773,6.67,-2.8,-3.91,1.24,-2.55,-1.1
0.774,6.67,-2.8,-3.91,1.18,-2.74,-1.12
0.776,6.67,-2.8,-3.91,1.07,-3.14,-1.17
0.783,6.67,-2.8,-3.91,0.94,-3.5,-1.25
0.783,6.67,-2.8,-3.91,0.88,-3.66,-1.31
0.784,6.67,-1.76,-3.72,0.88,-3.66,-1.31
0.784,6.67,-1.76,-3.72,0.77,-3.96,-1.39
0.789,6.67,-1.76,-3.72,0.67,-4.23,-1.45
0.789,6.67,-1.76,-3.72,0.58,-4.46,-1.48
0.79,6.67,-1.76,-3.72,0.54,-4.57,-1.5
0.79,5.56,-1.93,-3.77,0.54,-4.57,-1.5
0.79,5.56,-1.93,-3.77,0.48,-4.76,-1.51
0.792,5.56,-1.93,-3.77,0.43,-4.96,-1.51
0.799,5.56,-1.93,-3.77,0.4,-5.17,-1.5
0.799,5.56,-1.93,-3.77,0.38,-5.28,-1.49
